Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-May-2019,18000.00,18075.25,17950.70,18020.70,18007.329446064139941690,343,127,6176514.00,147,42.86,124.55,20.70
3-May-2019,17950.00,18089.85,17931.50,17991.10,17995.659793814432989690,97,55,1745579.00,53,54.64,158.35,41.10
2-May-2019,17971.00,18000.00,17606.40,17957.15,17869.947368421052631578,228,114,4074348.00,86,37.72,393.60,-13.85
30-April-2019,18085.00,18133.20,17948.50,17980.00,18001.660436137071651090,321,119,5778533.00,77,23.99,184.70,-105.00
26-April-2019,18050.00,18123.70,17900.00,17998.80,17980.788405797101449275,345,116,6203372.00,105,30.43,223.70,-51.20
25-April-2019,18001.05,18150.00,17901.50,18042.50,18047.029569892473118279,372,165,6713495.00,94,25.27,248.50,41.45
24-April-2019,18101.35,18101.35,17882.50,17991.25,17979.637640449438202247,356,153,6400751.00,104,29.21,218.85,-110.10
23-April-2019,18085.00,18105.80,17900.00,17936.75,17987.865306122448979591,245,100,4407027.00,113,46.12,205.80,-148.25
22-April-2019,18150.00,18157.45,18041.25,18126.15,18109.584362139917695473,243,121,4400629.00,69,28.40,116.20,-23.85
18-April-2019,18350.00,18350.00,18050.00,18175.85,18190.146699266503667481,409,191,7439770.00,171,41.81,300.00,-174.15
16-April-2019,18100.00,18342.95,18068.20,18239.35,18199.763052208835341365,498,197,9063482.00,169,33.94,274.75,139.35
15-April-2019,18025.00,18056.15,17925.05,18010.65,17999.991543340380549682,473,176,8513996.00,227,47.99,131.10,-14.35
12-April-2019,17893.95,18000.00,17819.00,17938.95,17963.505714285714285714,700,204,12574454.00,314,44.86,181.00,45.00
11-April-2019,17800.10,17954.00,17758.35,17817.90,17835.357852882703777335,503,221,8971185.00,188,37.38,195.65,17.80
10-April-2019,17876.95,17876.95,17770.10,17840.05,17810.143631436314363143,369,131,6571943.00,159,43.09,106.85,-36.90
9-April-2019,17950.00,17993.95,17750.35,17876.90,17846.879912663755458515,458,199,8173871.00,229,50.00,243.60,-73.10
8-April-2019,18235.55,18235.55,17928.85,17999.80,17982.145038167938931297,262,110,4711322.00,99,37.79,306.70,-235.75
5-April-2019,17990.00,18033.95,17898.30,17967.30,17974.230337078651685393,178,92,3199413.00,59,33.15,135.65,-22.70
4-April-2019,18169.95,18169.95,17801.15,17853.50,17898.430594900849858356,5648,284,101090336.00,5189,91.87,368.80,-316.45
3-April-2019,18005.45,18256.15,17900.00,18033.45,18007.342748612058050063,10267,211,184881388.00,9071,88.35,356.15,28.00
2-April-2019,18100.00,18145.30,17921.00,17985.25,18038.201127819548872180,532,198,9596323.00,199,37.41,224.30,-114.75
1-April-2019,18300.00,18300.00,18042.00,18067.40,18154.796453353893600616,1297,328,23546771.00,643,49.58,258.00,-232.60
29-March-2019,18050.00,18256.45,17651.00,18165.55,18052.544072948328267477,987,410,17817861.00,316,32.02,605.45,115.55
28-March-2019,18000.00,18025.25,17850.05,17921.15,17959.522862823061630218,503,183,9033640.00,206,40.95,175.20,-78.85
27-March-2019,18280.00,18280.00,17905.10,17990.75,18071.078374455732946298,689,281,12450973.00,293,42.53,374.90,-289.25
26-March-2019,18255.00,18255.00,18065.75,18170.15,18117.401606425702811244,498,332,9022466.00,365,73.29,189.25,-84.85
25-March-2019,18235.00,18267.00,18100.00,18181.05,18142.512576356449874236,5566,189,100981225.00,5307,95.35,167.00,-53.95
22-March-2019,18398.05,18409.95,18215.05,18267.50,18319.883027522935779816,436,200,7987469.00,173,39.68,194.90,-130.55
20-March-2019,18499.45,18499.45,18363.00,18381.55,18401.418823529411764705,425,115,7820603.00,282,66.35,136.45,-117.90
19-March-2019,18452.05,18509.55,18356.65,18447.20,18440.210327455919395465,794,198,14641527.00,480,60.45,152.90,-4.85
18-March-2019,18500.00,18500.00,18340.00,18469.30,18427.809338521400778210,257,119,4735947.00,64,24.90,160.00,-30.70
15-March-2019,18790.00,18790.00,18350.00,18448.90,18490.173236514522821576,964,335,17824527.00,570,59.13,440.00,-341.10
14-March-2019,18708.15,18708.15,18316.00,18603.55,18474.681983071342200725,827,374,15278562.00,188,22.73,392.15,-104.60
13-March-2019,18983.55,18989.90,18520.00,18615.15,18672.334164588528678304,802,346,14975212.00,301,37.53,469.90,-368.40
12-March-2019,19233.65,19422.55,19001.60,19068.00,19211.471216617210682492,1685,325,32371329.00,152,9.02,420.95,-165.65
11-March-2019,18502.00,19144.90,18473.70,19065.90,18989.660677618069815195,1948,501,36991859.00,1103,56.62,671.20,563.90
8-March-2019,18509.45,18540.00,18257.45,18444.15,18407.209856915739268680,629,259,11578135.00,311,49.44,282.55,-65.30
7-March-2019,18942.75,18942.75,18443.50,18509.45,18574.511655011655011655,858,416,15936931.00,283,32.98,499.25,-433.30
6-March-2019,19000.00,19050.00,18785.55,18904.00,18922.827225130890052356,764,357,14457040.00,207,27.09,264.45,-96.00
5-March-2019,18749.30,18957.50,18690.15,18877.10,18851.785617367706919945,737,303,13893766.00,213,28.90,267.35,127.80
1-March-2019,18991.95,19019.15,18703.20,18749.30,18851.898778359511343804,573,282,10802138.00,148,25.83,315.95,-242.65
28-February-2019,18850.00,19240.00,18850.00,19003.30,19090.153846153846153846,741,369,14145804.00,209,28.21,390.00,153.30
27-February-2019,18800.00,19090.00,18229.25,18602.90,18810.067137809187279151,1698,793,31939494.00,463,27.27,860.75,-197.10
26-February-2019,18295.00,18899.00,18087.00,18724.40,18484.976744186046511627,1634,676,30204452.00,560,34.27,812.00,429.40
25-February-2019,18198.00,18448.90,18141.15,18401.40,18349.422818791946308724,1788,835,32808768.00,977,54.64,307.75,203.40
22-February-2019,18099.00,18247.00,17709.30,18141.15,18058.566611387506909894,1809,716,32667947.00,673,37.20,537.70,42.15
21-February-2019,18465.00,18465.00,17950.00,18032.65,18088.090000000000000000,400,179,7235236.00,91,22.75,515.00,-432.35
20-February-2019,17901.10,18250.00,17792.70,18153.05,18050.055309734513274336,452,199,8158625.00,98,21.68,457.30,251.95
19-February-2019,17879.55,17879.55,17601.00,17757.45,17741.009823182711198428,509,290,9030174.00,160,31.43,278.55,-122.10
18-February-2019,18399.00,18399.00,17670.00,17754.30,17793.154088050314465408,636,328,11316446.00,241,37.89,729.00,-644.70
15-February-2019,18100.00,18200.00,17829.00,18115.15,18023.773182957393483709,798,368,14382971.00,260,32.58,371.00,15.15
14-February-2019,18000.00,18475.00,17988.00,18107.00,18190.089673913043478260,1472,536,26775812.00,345,23.44,487.00,107.00
13-February-2019,18700.00,18753.00,17600.00,17897.85,18061.913708513708513708,3465,1504,62584531.00,749,21.62,1153.00,-802.15
12-February-2019,18800.00,18800.00,18500.00,18610.00,18587.196261682242990654,1177,397,21877130.00,509,43.25,300.00,-190.00
11-February-2019,18933.55,18951.00,18639.10,18774.55,18812.619765494137353433,597,259,11231134.00,196,32.83,311.90,-159.00
8-February-2019,19255.40,19255.40,18900.00,18933.55,19005.933858267716535433,635,206,12068768.00,321,50.55,355.40,-321.85
7-February-2019,19215.00,19325.20,19171.65,19255.40,19245.799674267100977198,614,226,11816921.00,259,42.18,153.55,40.40
6-February-2019,19190.00,19295.40,19053.95,19240.50,19171.780548628428927680,401,156,7687884.00,131,32.67,241.45,50.50
5-February-2019,19046.25,19192.00,18951.05,19044.55,19058.163793103448275862,464,211,8842988.00,109,23.49,240.95,-1.70
4-February-2019,19168.05,19490.00,18939.25,19081.85,19166.155072463768115942,690,316,13224647.00,189,27.39,550.75,-86.20
1-February-2019,19139.95,19340.00,18820.95,19289.80,19126.123991935483870967,992,505,18973115.00,218,21.98,519.05,149.85
31-January-2019,18600.00,18900.00,18452.70,18823.95,18657.090909090909090909,418,181,7798664.00,174,41.63,447.30,223.95
30-January-2019,18699.00,18699.00,18220.00,18527.95,18407.062903225806451612,620,303,11412379.00,281,45.32,479.00,-171.05
29-January-2019,18262.40,18262.40,17955.15,18137.15,18100.782778864970645792,511,220,9249500.00,196,38.36,307.25,-125.25
28-January-2019,18400.00,18530.70,17911.70,18223.20,18157.300598802395209580,835,380,15161346.00,203,24.31,619.00,-176.80
25-January-2019,19143.70,19171.00,18396.20,18530.70,18779.020025031289111389,799,399,15004437.00,261,32.67,774.80,-613.00
24-January-2019,19026.00,19195.20,18962.35,19136.10,19046.131274131274131274,259,137,4932948.00,96,37.07,232.85,110.10
23-January-2019,19239.55,19264.00,19026.00,19058.05,19109.267441860465116279,172,100,3286794.00,49,28.49,238.00,-181.50
22-January-2019,19030.65,19245.00,19018.15,19190.70,19118.930379746835443037,316,144,6041582.00,101,31.96,226.85,160.05
21-January-2019,19237.45,19237.45,19030.00,19046.25,19104.902040816326530612,245,104,4680701.00,86,35.10,207.45,-191.20
18-January-2019,19102.65,19240.00,19030.00,19198.60,19080.766784452296819787,283,90,5399857.00,122,43.11,210.00,95.95
17-January-2019,19150.35,19280.00,18954.45,19140.80,19105.024330900243309002,411,138,7852165.00,132,32.12,325.55,-9.55
16-January-2019,19229.00,19281.00,19040.85,19059.75,19130.309963099630996309,271,107,5184314.00,92,33.95,240.15,-169.25
15-January-2019,19400.00,19400.00,19010.00,19093.40,19122.604483732798687687,10973,292,209832339.00,10513,95.81,390.00,-306.60
14-January-2019,19515.00,19515.00,19100.00,19121.65,19216.657794676806083650,263,148,5053981.00,131,49.81,415.00,-393.35
11-January-2019,19680.00,19718.65,19443.55,19514.05,19550.120331950207468879,241,110,4711579.00,28,11.62,275.10,-165.95
10-January-2019,19569.00,19723.50,19349.75,19666.95,19596.784810126582278481,474,177,9288876.00,130,27.43,373.75,97.95
9-January-2019,19478.40,19575.70,19270.00,19432.70,19437.398162327718223583,653,217,12692621.00,183,28.02,305.70,-45.70
8-January-2019,19545.05,19545.05,19261.45,19293.35,19335.181208053691275167,149,77,2880942.00,64,42.95,283.60,-251.70
7-January-2019,19629.90,19629.90,19437.65,19496.15,19493.938596491228070175,228,93,4444618.00,68,29.82,192.25,-133.75
4-January-2019,19378.95,19505.00,19190.00,19445.20,19292.903038138332255979,1547,480,29846121.00,681,44.02,315.00,66.25
3-January-2019,19497.10,19660.00,19200.00,19253.85,19300.957003546099290780,2256,534,43542959.00,1345,59.62,460.00,-243.25
2-January-2019,19556.30,19600.00,19411.00,19465.75,19496.574162679425837320,209,104,4074784.00,66,31.58,189.00,-90.55
1-January-2019,19700.00,19737.10,19468.45,19556.30,19604.845921450151057401,331,155,6489204.00,118,35.65,268.65,-143.70
31-December-2018,19645.05,19779.00,19581.75,19622.95,19703.002242152466367713,446,172,8787539.00,133,29.82,197.25,-22.10
28-December-2018,19400.00,19640.00,19300.00,19581.15,19562.408114558472553699,419,228,8196649.00,127,30.31,340.00,181.15
27-December-2018,19650.00,19718.05,19287.30,19356.20,19432.114490161001788908,559,178,10862552.00,232,41.50,430.75,-293.80
26-December-2018,19482.40,19619.95,19051.10,19504.05,19371.553791887125220458,567,272,10983671.00,232,40.92,568.85,21.65
24-December-2018,19753.00,19850.00,19331.00,19414.95,19498.058084772370486656,637,245,12420263.00,308,48.35,519.00,-338.05
21-December-2018,19600.00,19968.55,19527.45,19856.95,19806.708624708624708624,858,361,16994156.00,283,32.98,441.10,256.95
20-December-2018,19485.00,19750.00,19210.00,19616.45,19481.705012325390304026,1217,481,23709235.00,377,30.98,540.00,131.45
19-December-2018,19870.00,19984.00,19555.00,19627.60,19673.158702064896755162,1695,744,33346004.00,817,48.20,429.00,-242.40
18-December-2018,19630.00,19885.00,19515.00,19861.75,19687.840063341250989707,1263,518,24865742.00,637,50.44,370.00,231.75
17-December-2018,19756.00,19801.00,19591.00,19660.30,19710.800738007380073800,1084,435,21366508.00,559,51.57,210.00,-95.70
14-December-2018,19640.00,19760.00,19484.75,19662.40,19635.440898345153664302,846,333,16611583.00,355,41.96,275.25,22.40
13-December-2018,19210.40,19744.00,19210.35,19639.45,19560.298222514812376563,1519,668,29712093.00,621,40.88,533.65,429.05
12-December-2018,19200.00,19305.00,19033.10,19167.95,19151.893056664006384676,1253,550,23997322.00,540,43.10,271.90,-32.05
11-December-2018,18546.25,19214.15,18470.20,19098.50,18900.255474452554744525,1644,734,31072020.00,605,36.80,743.95,552.25
10-December-2018,18499.90,18561.50,18300.05,18489.30,18436.364436619718309859,568,275,10471855.00,164,28.87,261.45,-10.60
7-December-2018,18500.00,18610.80,18405.00,18517.60,18489.115864527629233511,561,231,10372394.00,148,26.38,205.80,17.60
6-December-2018,18470.00,18660.00,18323.00,18402.10,18491.733791748526522593,1018,426,18824585.00,391,38.41,337.00,-67.90
5-December-2018,18580.00,18859.70,18325.00,18400.95,18552.352986217457886676,1306,614,24229373.00,553,42.34,534.70,-179.05
4-December-2018,19229.25,19273.80,18514.00,18577.50,18695.924498416050686378,1894,751,35410081.00,805,42.50,759.80,-651.75
3-December-2018,18900.00,19372.00,18900.00,19211.25,19173.882244710211591536,1087,395,20842010.00,413,37.99,472.00,311.25
30-November-2018,18931.45,19010.00,18715.80,18904.40,18881.699878493317132442,823,391,15539639.00,312,37.91,294.20,-27.05
29-November-2018,18725.20,18986.95,18700.00,18800.75,18859.160809371671991480,939,346,17708752.00,561,59.74,286.95,75.55
28-November-2018,18499.00,18728.05,18443.25,18684.00,18638.997518610421836228,1209,441,22534548.00,719,59.47,284.80,185.00
27-November-2018,18722.00,19050.00,18335.00,18458.20,18629.114823815309842041,1646,638,30663523.00,842,51.15,715.00,-263.80
26-November-2018,19007.95,19110.40,18749.50,18768.90,18891.626566416040100250,1197,510,22613277.00,628,52.46,360.90,-239.05
22-November-2018,18950.00,19100.00,18780.45,19007.95,18954.305555555555555555,540,283,10235325.00,195,36.11,319.55,57.95
21-November-2018,18646.45,19095.00,18511.00,18875.60,18815.308457711442786069,1206,609,22691262.00,413,34.25,584.00,229.15
20-November-2018,18879.00,18984.35,18561.20,18646.45,18742.618580060422960725,1324,543,24815227.00,554,41.84,423.15,-232.55
19-November-2018,19001.00,19398.15,18720.00,18762.10,18944.587924970691676436,1706,654,32319467.00,605,35.46,678.15,-238.90
16-November-2018,19250.00,19350.00,18601.00,18790.10,18895.781597573306370070,989,459,18687928.00,452,45.70,749.00,-459.90
15-November-2018,19400.00,19418.45,19109.00,19261.45,19237.509966777408637873,602,220,11580981.00,303,50.33,309.45,-138.55
14-November-2018,19778.80,19850.00,19057.00,19225.25,19443.158478605388272583,631,253,12268633.00,336,53.25,793.00,-553.55
13-November-2018,19651.00,19835.00,19512.60,19664.70,19697.816849816849816849,273,138,5377504.00,85,31.14,322.40,13.70
12-November-2018,19900.00,19900.00,19548.30,19640.00,19684.916417910447761194,335,150,6594447.00,142,42.39,351.70,-260.00
9-November-2018,19673.70,19854.85,19456.80,19814.25,19701.793413173652694610,334,183,6580399.00,126,37.72,398.05,140.55
7-November-2018,19572.10,19620.25,19400.00,19514.55,19506.353932584269662921,178,101,3472131.00,127,71.35,220.25,-57.55
6-November-2018,19530.45,19636.40,19290.00,19347.95,19405.657521286660359508,1057,349,20511780.00,489,46.26,346.40,-182.50
5-November-2018,19979.00,19979.00,19250.00,19447.55,19610.081205525324403516,2389,1081,46848484.00,533,22.31,729.00,-531.45
2-November-2018,19809.30,20200.00,19102.25,19625.65,19654.889410537297861241,1917,651,37678423.00,357,18.62,1097.75,-183.65
1-November-2018,20436.00,20436.00,19517.45,19635.50,19935.094318808604522890,1813,667,36142326.00,544,30.01,918.55,-800.50
31-October-2018,19750.00,20098.85,19143.75,19853.60,19709.713216957605985037,802,286,15807190.00,232,28.93,955.10,103.60
30-October-2018,19200.00,19800.00,18647.00,19656.60,19212.570837642192347466,967,437,18578556.00,317,32.78,1153.00,456.60
29-October-2018,18700.00,19067.75,18635.95,18714.05,18844.439613526570048309,414,210,7801598.00,100,24.15,431.80,14.05
26-October-2018,19249.00,19249.00,18328.05,18594.25,18646.224288840262582056,914,466,17042649.00,158,17.29,920.95,-654.75
25-October-2018,18307.50,19166.30,17962.15,18943.70,18429.450244698205546492,613,328,11297253.00,221,36.05,1204.15,636.20
24-October-2018,18031.75,18470.00,17674.35,18307.50,18038.107673267326732673,808,327,14574791.00,342,42.33,795.65,275.75
23-October-2018,18300.00,18300.00,17620.10,17724.30,17793.954198473282442748,655,363,11655040.00,276,42.14,679.90,-575.70
22-October-2018,19035.05,19038.55,18143.00,18300.45,18495.849585062240663900,964,328,17829999.00,367,38.07,895.55,-734.60
19-October-2018,18341.55,19199.85,18283.90,19013.50,18802.934837092731829573,399,183,7502371.00,115,28.82,915.95,671.95
17-October-2018,19001.00,19120.05,18251.00,18315.90,18611.737500000000000000,640,249,11911512.00,194,30.31,869.05,-685.10
16-October-2018,18647.20,19133.35,18647.20,18971.75,18958.054878048780487804,328,194,6218242.00,108,32.93,486.15,324.55
15-October-2018,18870.00,18972.30,18400.00,18653.45,18671.261382799325463743,593,272,11072058.00,206,34.74,572.30,-216.55
12-October-2018,18750.00,18851.50,18410.10,18578.65,18576.581355932203389830,1180,342,21920366.00,508,43.05,441.40,-171.35
11-October-2018,18350.00,18400.15,18070.00,18246.05,18203.973377703826955074,601,253,10940588.00,142,23.63,330.15,-103.95
10-October-2018,18440.00,18788.95,18404.80,18563.80,18590.959130640207890385,4233,328,78695530.00,3760,88.83,384.15,123.80
9-October-2018,18336.20,18574.05,18101.00,18440.40,18389.038910505836575875,514,181,9451966.00,106,20.62,473.05,104.20
8-October-2018,18638.95,19069.00,18180.20,18348.70,18612.000877963125548726,1139,593,21199069.00,218,19.14,888.80,-290.25
5-October-2018,19114.90,19114.90,18700.00,18817.40,18870.486111111111111111,576,333,10869400.00,168,29.17,414.90,-297.50
4-October-2018,19388.85,19601.05,18726.85,19103.90,19130.949129852744310575,747,404,14290819.00,165,22.09,874.20,-284.95
3-October-2018,19796.85,19944.55,19613.00,19684.10,19701.891634980988593155,526,349,10363195.00,45,8.56,331.55,-112.75
1-October-2018,19965.00,19965.00,19353.65,19686.35,19671.114690721649484536,776,345,15264785.00,338,43.56,611.35,-278.65
28-September-2018,19914.15,20000.00,19600.00,19817.45,19824.125925925925925925,540,275,10705028.00,214,39.63,400.00,-96.70
27-September-2018,19761.75,20070.35,19550.20,19754.65,19792.965065502183406113,687,423,13597767.00,166,24.16,520.15,-7.10
26-September-2018,20150.15,20272.85,19447.35,19686.10,19753.176090468497576736,1238,848,24454432.00,327,26.41,825.50,-464.05
25-September-2018,19800.00,20576.00,19554.20,20116.90,19881.626157407407407407,864,530,17177725.00,217,25.12,1021.80,316.90
24-September-2018,20160.15,20168.80,19400.00,19663.25,19684.469987228607918263,783,403,15412940.00,210,26.82,768.80,-496.90
21-September-2018,20654.50,20716.20,19500.00,20048.75,20251.370277078085642317,1191,575,24119382.00,179,15.03,1216.20,-605.75
19-September-2018,20755.85,20924.95,20376.65,20703.40,20630.339357429718875502,498,279,10273909.00,62,12.45,548.30,-52.45
18-September-2018,21068.15,21142.00,20621.90,20736.65,20830.681127982646420824,922,370,19205888.00,363,39.37,520.10,-331.50
17-September-2018,21090.05,21090.05,20806.60,20977.40,20894.851214574898785425,9880,219,206441130.00,9631,97.48,283.45,-112.65
14-September-2018,21156.15,21340.00,20830.05,21127.70,21129.325032765399737876,763,318,16121675.00,332,43.51,509.95,-28.45
12-September-2018,20734.90,21136.10,20620.00,21053.70,20910.531981279251170046,1282,617,26807302.00,377,29.41,516.10,318.80
11-September-2018,21000.00,21199.00,20250.00,20520.85,20716.627381792519407198,1417,582,29355461.00,375,26.46,949.00,-479.15
10-September-2018,20750.00,21725.60,20700.50,20790.30,21046.718132854578096947,557,301,11723022.00,130,23.34,1025.10,40.30
7-September-2018,21316.30,21618.80,20778.50,21343.25,21271.509216589861751152,868,407,18463670.00,154,17.74,840.30,26.95
6-September-2018,20987.65,21382.10,20565.00,21216.30,20951.155050505050505050,1980,622,41483287.00,934,47.17,817.10,228.65
5-September-2018,20700.00,21024.15,20600.00,20708.45,20822.052680221811460258,1082,444,22529461.00,130,12.01,424.15,8.45
4-September-2018,21450.05,21612.90,20668.95,20924.80,21061.081352833638025594,1094,552,23040823.00,157,14.35,943.95,-525.25
3-September-2018,21860.00,22349.95,21271.10,21363.55,21813.868142000922083909,2169,901,47314280.00,661,30.47,1078.85,-496.45
31-August-2018,22002.65,22400.00,21663.15,21995.60,21991.251439747908290774,9203,1894,202385487.00,6342,68.91,736.85,-7.05
30-August-2018,20202.00,22395.10,20150.00,22015.55,21393.627580981246448190,10558,3573,225873920.00,4152,39.33,2245.10,1813.55
29-August-2018,18849.60,20125.00,18794.00,20037.00,19700.803050695379093764,2229,1020,43913090.00,777,34.86,1331.00,1187.40
28-August-2018,18678.90,19058.40,18678.90,18829.50,18888.280523255813953488,688,309,12995137.00,185,26.89,379.50,150.60
27-August-2018,18780.00,18860.00,18640.60,18745.90,18764.348314606741573033,356,180,6680108.00,132,37.08,219.40,-34.10
24-August-2018,18864.65,18864.65,18741.05,18810.25,18807.764705882352941176,255,101,4795980.00,110,43.14,123.60,-54.40
23-August-2018,18891.00,18995.70,18756.00,18858.10,18874.592696629213483146,356,145,6719355.00,145,40.73,239.70,-32.90
21-August-2018,18876.40,18914.90,18782.55,18892.80,18873.465034965034965034,286,108,5397811.00,98,34.27,132.35,16.40
20-August-2018,18874.90,18899.95,18728.45,18757.70,18810.568292682926829268,410,146,7712333.00,137,33.41,171.50,-117.20
17-August-2018,18870.70,19006.00,18815.00,18866.45,18914.125954198473282442,262,120,4955501.00,98,37.40,191.00,-4.25
16-August-2018,19193.05,19236.95,18770.00,18825.60,18992.932307692307692307,325,160,6172703.00,144,44.31,466.95,-367.45
14-August-2018,19235.45,19348.75,19054.70,19126.75,19181.210796915167095115,389,184,7461491.00,165,42.42,294.05,-108.70
13-August-2018,19300.00,19339.15,19030.00,19185.35,19188.502857142857142857,700,275,13431952.00,210,30.00,309.15,-114.65
10-August-2018,19197.45,19824.95,19197.45,19319.15,19556.530947775628626692,4136,1808,80885812.00,560,13.54,627.50,121.70
9-August-2018,19247.70,19400.05,18980.65,19119.75,19144.239401496259351620,401,215,7676840.00,92,22.94,419.40,-127.95
8-August-2018,19088.70,19269.65,19027.00,19149.90,19140.339578454332552693,427,200,8172925.00,133,31.15,242.65,61.20
7-August-2018,18840.35,19250.00,18840.35,19088.70,19094.039007092198581560,564,235,10769038.00,207,36.70,409.65,248.35
6-August-2018,19050.05,19328.70,18712.95,18932.20,19007.459537572254335260,1038,311,19729743.00,406,39.11,615.75,-117.85
3-August-2018,18698.95,19442.60,18568.20,19049.45,19131.349845201238390092,2584,651,49435408.00,1572,60.84,874.40,350.50
2-August-2018,18783.90,18898.50,18500.00,18588.85,18700.169491525423728813,767,340,14343030.00,266,34.68,398.50,-195.05
1-August-2018,18897.05,18981.75,18699.00,18843.75,18854.255591054313099041,313,138,5901382.00,67,21.41,282.75,-53.30
31-July-2018,18624.00,18850.00,18420.00,18699.70,18602.145945945945945945,185,109,3441397.00,50,27.03,430.00,75.70
30-July-2018,18526.15,18900.00,18526.15,18623.05,18619.076672104404567699,613,248,11413494.00,238,38.83,373.85,96.90
27-July-2018,18757.05,18808.00,18526.15,18638.95,18681.955252918287937743,514,261,9602525.00,125,24.32,281.85,-118.10
26-July-2018,19000.00,19000.00,18551.00,18638.85,18681.840404040404040404,495,197,9247511.00,186,37.58,449.00,-361.15
25-July-2018,18699.75,19114.85,18442.75,19021.75,18786.837837837837837837,3700,366,69511300.00,3057,82.62,672.10,322.00
24-July-2018,18030.85,18750.00,18030.85,18692.30,18541.080223080223080223,2331,504,43219258.00,1324,56.80,719.15,661.45
23-July-2018,17782.15,18100.00,17707.45,17978.00,17944.039451114922813036,583,203,10461375.00,349,59.86,392.55,195.85
20-July-2018,17674.95,17741.55,17500.00,17565.25,17631.216796875000000000,512,189,9027183.00,78,15.23,241.55,-109.70
19-July-2018,17516.50,17790.00,17486.55,17641.65,17651.935643564356435643,202,95,3565691.00,43,21.29,303.45,125.15
18-July-2018,17549.95,17679.00,17483.50,17599.10,17592.424460431654676258,278,112,4890694.00,108,38.85,195.50,49.15
17-July-2018,17352.45,17512.55,17352.45,17457.45,17452.982142857142857142,224,87,3909468.00,83,37.05,160.10,105.00
16-July-2018,17640.00,17674.25,17345.00,17423.55,17495.096885813148788927,289,180,5056083.00,53,18.34,329.25,-216.45
13-July-2018,17531.95,17800.00,17415.75,17640.95,17597.825688073394495412,327,150,5754489.00,78,23.85,384.25,109.00
12-July-2018,17606.00,17815.45,17405.00,17462.70,17586.468085106382978723,423,174,7439076.00,129,30.50,410.45,-143.30
11-July-2018,17870.00,17964.90,17600.00,17637.60,17747.380471380471380471,297,114,5270972.00,164,55.22,364.90,-232.40
10-July-2018,17970.00,18190.00,17750.00,17822.25,17896.416389811738648947,903,371,16160464.00,331,36.66,440.00,-147.75
9-July-2018,17867.40,18079.60,17500.00,17962.45,17853.070785070785070785,777,293,13871836.00,354,45.56,579.60,95.05
6-July-2018,18005.50,18240.00,17651.00,17747.80,17881.416666666666666666,444,211,7939349.00,165,37.16,589.00,-257.70
5-July-2018,17544.80,18121.40,17450.90,18052.85,17835.526109660574412532,766,314,13662013.00,254,33.16,670.50,508.05
4-July-2018,17470.00,17585.30,17415.45,17544.80,17527.331306990881458966,329,118,5766492.00,138,41.95,169.85,74.80
3-July-2018,17455.00,17777.00,17169.70,17515.35,17494.348348348348348348,333,158,5825618.00,62,18.62,607.30,60.35
2-July-2018,17530.75,17595.00,17300.00,17453.95,17432.770883054892601431,419,195,7304331.00,84,20.05,295.00,-76.80
29-June-2018,17180.90,17575.70,17180.90,17488.75,17448.305263157894736842,380,197,6630356.00,51,13.42,394.80,307.85
28-June-2018,17271.00,17443.35,17171.35,17281.05,17278.662447257383966244,237,140,4095043.00,75,31.65,272.00,10.05
27-June-2018,17633.35,17850.00,17200.00,17236.05,17504.883947939262472885,922,371,16139503.00,260,28.20,650.00,-397.30
26-June-2018,17896.85,18160.00,17571.00,17736.65,17930.566775244299674267,921,364,16514052.00,94,10.21,589.00,-160.20
25-June-2018,17980.00,18190.00,17805.65,17947.20,17991.289330922242314647,1106,295,19898366.00,252,22.78,384.35,-32.80
22-June-2018,17968.55,18312.40,17592.05,17995.35,18032.625146886016451233,851,339,15345764.00,209,24.56,720.35,26.80
21-June-2018,17850.00,18036.00,17821.75,17968.55,17955.973214285714285714,448,201,8044276.00,138,30.80,214.25,118.55
20-June-2018,17846.30,17985.75,17720.00,17814.10,17839.647743813682678311,687,168,12255838.00,374,54.44,265.75,-32.20
19-June-2018,17939.95,18065.00,17773.55,17931.35,17878.035149384885764499,569,197,10172602.00,205,36.03,291.45,-8.60
18-June-2018,18161.75,18197.80,17950.00,18008.55,18044.922222222222222222,450,165,8120215.00,130,28.89,247.80,-153.20
15-June-2018,18335.85,18349.50,17900.00,18145.00,18074.853061224489795918,490,232,8856678.00,151,30.82,449.50,-190.85
14-June-2018,17900.05,18306.30,17850.00,18271.10,18109.272095332671300893,1007,327,18236037.00,354,35.15,456.30,371.05
13-June-2018,18080.00,18089.05,17928.00,17999.75,18019.355029585798816568,169,107,3045271.00,66,39.05,161.05,-80.25
12-June-2018,18193.80,18242.65,17990.00,18024.75,18085.266423357664233576,274,145,4955363.00,96,35.04,252.65,-169.05
11-June-2018,18507.65,18507.65,18201.05,18248.30,18358.388888888888888888,342,162,6278569.00,90,26.32,306.60,-259.35
8-June-2018,18491.70,18602.55,18325.00,18420.80,18456.197478991596638655,238,138,4392575.00,43,18.07,277.55,-70.90
7-June-2018,18784.20,19141.90,18450.30,18597.15,18741.149028077753779697,463,230,8677152.00,103,22.25,691.60,-187.05
6-June-2018,17911.60,19059.35,17816.00,18939.70,18501.144462279293739967,1246,572,23052426.00,292,23.43,1243.35,1028.10
