Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
21-December-2020,50.00,50.00,48.60,48.60,48.637590602349412646,4001,21,194599.00,3801,95.00,1.40,-1.40
18-December-2020,53.30,53.30,45.20,48.55,47.701149425287356321,1653,42,78850.00,871,52.69,8.10,-4.75
17-December-2020,49.00,50.00,49.00,49.70,49.347415826720995067,4663,21,230107.00,4663,100.00,1.00,0.70
16-December-2020,53.60,53.60,47.05,48.65,48.844844305570520418,9281,44,453329.00,7877,84.87,6.55,-4.95
15-December-2020,53.50,59.25,48.60,48.75,48.919876300253022209,17785,79,870040.00,17023,95.72,10.65,-4.75
14-December-2020,53.80,57.80,53.50,53.95,53.948148148148148148,270,5,14566.00,250,92.59,4.30,0.15
11-December-2020,53.65,61.50,53.60,58.95,54.521625163826998689,763,11,41600.00,559,73.26,7.90,5.30
10-December-2020,59.10,59.10,59.00,59.00,59.000000000000000000,1001,3,59059.00,1001,100.00,0.10,-0.10
9-December-2020,58.00,59.00,58.00,59.00,58.611768927161822748,2787,13,163351.00,2787,100.00,1.00,1.00
8-December-2020,53.50,58.70,52.30,58.00,53.842053789731051344,2045,16,110107.00,1442,70.51,6.40,4.50
7-December-2020,58.90,61.70,54.00,54.35,56.602951510892480674,2846,44,161092.00,2044,71.82,7.70,-4.55
4-December-2020,56.35,59.00,56.35,58.85,58.873741496598639455,3675,16,216361.00,3515,95.65,2.65,2.50
3-December-2020,56.35,56.35,56.00,56.35,56.339103554868624420,3235,17,182257.00,3235,100.00,0.35,0.00
2-December-2020,51.45,53.70,51.45,53.70,52.912756113681427627,1513,11,80057.00,1513,100.00,2.25,2.25
1-December-2020,48.00,51.45,48.00,51.15,51.004855491329479768,4325,19,220596.00,4245,98.15,3.45,3.15
27-November-2020,49.00,49.00,48.90,49.00,48.996711878339498561,2433,5,119209.00,2353,96.71,0.10,0.00
26-November-2020,49.50,49.60,47.50,47.75,47.915894511760513186,1403,21,67226.00,883,62.94,2.10,-1.75
25-November-2020,49.00,51.90,49.00,49.00,49.027566539923954372,1052,9,51577.00,1052,100.00,2.90,0.00
24-November-2020,51.00,51.00,49.10,50.00,49.683636363636363636,1650,9,81978.00,1550,93.94,1.90,-1.00
23-November-2020,48.45,53.30,48.45,51.50,49.574958813838550247,607,11,30092.00,597,98.35,4.85,3.05
20-November-2020,53.50,53.50,51.00,51.00,51.001480384900074019,1351,4,68903.00,1351,100.00,2.50,-2.50
19-November-2020,54.00,54.70,50.90,51.20,52.852348993288590604,149,8,7875.00,81,54.36,3.80,-2.80
18-November-2020,49.00,52.50,48.30,52.50,51.854845249358021354,7399,31,383674.00,6573,88.84,4.20,3.50
17-November-2020,50.00,53.90,49.60,50.05,51.762553802008608321,9758,28,505099.00,8678,88.93,4.30,0.05
14-November-2020,52.40,52.40,52.00,52.15,52.159259259259259259,810,7,42249.00,810,100.00,0.40,-0.25
13-November-2020,48.75,51.90,48.45,51.15,48.754202192448233861,12315,23,600408.00,12022,97.62,3.45,2.40
12-November-2020,50.70,54.80,50.70,51.00,50.712903959945380063,8788,22,445665.00,8763,99.72,4.10,0.30
11-November-2020,53.35,53.35,53.35,53.35,53.350000000000000000,680,3,36278.00,680,100.00,0.00,0.00
10-November-2020,59.05,61.95,56.10,56.15,59.937567665102850956,8313,39,498261.00,7864,94.60,5.85,-2.90
9-November-2020,60.10,64.80,58.90,59.05,61.311367558239861949,9272,50,568479.00,7950,85.74,5.90,-1.05
6-November-2020,63.00,63.50,59.50,61.95,62.521838675589996477,5678,22,354999.00,4927,86.77,4.00,-1.05
5-November-2020,62.50,62.50,58.00,60.60,59.802777777777777777,5760,39,344464.00,4425,76.82,4.50,-1.90
4-November-2020,59.85,62.45,59.85,60.60,61.849636733507701249,17205,70,1064123.00,13285,77.22,2.60,0.75
3-November-2020,59.50,59.85,57.35,59.50,59.430560928433268858,5170,20,307256.00,4650,89.94,2.50,0.00
2-November-2020,58.35,58.40,56.30,57.00,57.022399310790437217,4643,16,264755.00,4322,93.09,2.10,-1.35
30-October-2020,58.40,58.90,56.00,58.35,56.762856501235122389,4453,30,252765.00,4293,96.41,2.90,-0.05
29-October-2020,56.00,60.40,55.70,56.10,58.217486818980667838,2276,20,132503.00,1820,79.96,4.70,0.10
28-October-2020,62.25,62.25,57.45,57.55,57.697963272120200333,14975,49,864027.00,14064,93.92,4.80,-4.70
27-October-2020,60.45,60.45,60.00,60.45,60.407141811795697351,13666,60,825524.00,13259,97.02,0.45,0.00
26-October-2020,57.60,57.60,57.55,57.60,57.592879746835443037,12640,61,727974.00,12640,100.00,0.05,0.00
23-October-2020,54.90,54.90,51.05,54.90,54.888415184061654505,12197,38,669474.00,10938,89.68,3.85,0.00
22-October-2020,52.30,52.30,52.30,52.30,52.299971444888635065,7004,19,366309.00,7004,100.00,0.00,0.00
21-October-2020,49.85,49.85,49.85,49.85,49.850000000000000000,2360,7,117646.00,2360,100.00,0.00,0.00
20-October-2020,47.50,47.50,45.00,47.50,47.345238095238095238,2100,13,99425.00,2100,100.00,2.50,0.00
19-October-2020,43.60,45.80,43.50,45.25,45.250332889480692410,751,6,33983.00,751,100.00,2.30,1.65
16-October-2020,43.00,44.05,43.00,43.65,43.465833333333333333,1200,9,52159.00,1100,91.67,1.05,0.65
15-October-2020,44.00,44.05,44.00,44.05,44.021551724137931034,232,4,10213.00,232,100.00,0.05,0.05
14-October-2020,44.10,46.30,44.05,46.20,44.292746113989637305,1544,15,68388.00,1442,93.39,2.25,2.10
13-October-2020,45.00,49.35,44.65,46.35,45.054444444444444444,1800,16,81098.00,1750,97.22,4.70,1.35
12-October-2020,48.50,48.50,44.50,47.00,46.916666666666666666,12,3,563.00,12,100.00,4.00,-1.50
9-October-2020,44.10,46.50,44.10,46.50,46.366631243358129649,941,7,43631.00,941,100.00,2.40,2.40
8-October-2020,44.50,45.00,44.10,44.35,44.400000000000000000,700,3,31080.00,700,100.00,0.90,-0.15
7-October-2020,46.00,46.20,46.00,46.20,46.150943396226415094,53,3,2446.00,53,100.00,0.20,0.20
6-October-2020,45.10,46.90,45.10,46.90,45.135294117647058823,510,2,23019.00,510,100.00,1.80,1.80
5-October-2020,46.00,46.00,45.90,46.00,45.975609756097560975,410,5,18850.00,410,100.00,0.10,0.00
30-September-2020,44.75,46.50,44.75,46.00,45.021505376344086021,651,5,29309.00,651,100.00,1.75,1.25
29-September-2020,45.70,45.70,45.65,45.65,45.685714285714285714,700,3,31980.00,700,100.00,0.05,-0.05
28-September-2020,45.85,46.75,44.95,46.50,45.631699496106275767,2183,16,99614.00,2183,100.00,1.80,0.65
25-September-2020,45.85,45.85,45.85,45.85,45.849819494584837545,2770,9,127004.00,2770,100.00,0.00,0.00
24-September-2020,46.75,46.75,46.75,46.75,46.750000000000000000,200,2,9350.00,200,100.00,0.00,0.00
23-September-2020,47.70,47.70,47.70,47.70,47.699675324675324675,616,10,29383.00,616,100.00,0.00,0.00
22-September-2020,48.65,48.65,48.65,48.65,48.650000000000000000,600,4,29190.00,600,100.00,0.00,0.00
21-September-2020,49.60,49.60,49.60,49.60,49.600000000000000000,100,1,4960.00,100,100.00,0.00,0.00
18-September-2020,51.60,51.60,50.60,50.60,50.600654664484451718,611,6,30917.00,611,100.00,1.00,-1.00
17-September-2020,51.60,51.65,51.60,51.60,51.604166666666666666,1152,6,59448.00,1000,86.81,0.05,0.00
16-September-2020,52.65,52.65,52.65,52.65,52.649696969696969696,825,5,43436.00,825,100.00,0.00,0.00
15-September-2020,54.20,54.20,52.30,53.70,53.972599637681159420,4416,20,238343.00,4316,97.74,1.90,-0.50
14-September-2020,53.15,53.15,53.15,53.15,53.150000000000000000,3900,10,207285.00,3900,100.00,0.00,0.00
11-September-2020,52.15,52.15,52.15,52.15,52.149859154929577464,3550,15,185132.00,3550,100.00,0.00,0.00
10-September-2020,50.00,51.15,50.00,51.15,51.045832139788026353,3491,17,178201.00,3391,97.14,1.15,1.15
9-September-2020,48.50,50.40,48.50,50.15,49.656809338521400778,1285,13,63809.00,1285,100.00,1.90,1.65
8-September-2020,48.50,49.45,48.50,49.45,48.971384615384615384,3250,16,159157.00,3250,100.00,0.95,0.95
7-September-2020,47.55,48.50,47.55,48.50,48.195993502977801840,1847,10,89018.00,1847,100.00,0.95,0.95
4-September-2020,47.50,48.55,47.50,47.55,47.701139601139601139,7020,21,334862.00,7020,100.00,1.05,0.05
3-September-2020,49.00,49.25,47.60,47.60,48.405862726406101048,4196,19,203111.00,4196,100.00,1.65,-1.40
2-September-2020,49.50,49.50,48.00,48.55,48.588433995406026212,7401,22,359603.00,7401,100.00,1.50,-0.95
1-September-2020,47.40,49.30,47.40,48.95,47.811447811447811447,3861,14,184600.00,3361,87.05,1.90,1.55
31-August-2020,48.35,50.00,48.35,48.35,48.395491803278688524,4392,17,212553.00,4392,100.00,1.65,0.00
28-August-2020,49.25,51.10,49.15,49.30,49.306557195162542993,9013,47,444400.00,9007,99.93,1.95,0.05
27-August-2020,50.15,50.15,50.15,50.15,50.149971657624099117,12349,37,619302.00,12346,99.98,0.00,0.00
26-August-2020,51.15,51.15,51.15,51.15,51.149848727531589250,5619,14,287411.00,5619,100.00,0.00,0.00
25-August-2020,52.15,53.00,52.15,52.15,52.150729335494327390,3085,22,160885.00,3081,99.87,0.85,0.00
24-August-2020,51.85,53.95,51.85,53.20,52.254514563106796116,61800,122,3229329.00,55940,90.52,2.10,1.35
21-August-2020,52.90,52.90,52.90,52.90,52.500000000000000000,2,1,105.00,2,100.00,0.00,0.00
20-August-2020,53.95,53.95,53.95,53.95,53.941747572815533980,103,6,5556.00,103,100.00,0.00,0.00
19-August-2020,55.05,55.05,55.05,55.05,55.050000000000000000,240,2,13212.00,240,100.00,0.00,0.00
18-August-2020,56.15,56.15,56.15,56.15,56.149769585253456221,434,8,24369.00,434,100.00,0.00,0.00
17-August-2020,57.25,57.25,57.25,57.25,57.142857142857142857,7,3,400.00,7,100.00,0.00,0.00
14-August-2020,58.40,58.40,58.40,58.40,58.399974094942037432,15441,24,901754.00,15441,100.00,0.00,0.00
13-August-2020,61.95,61.95,59.55,59.55,60.567743636673853360,64471,150,3904863.00,56323,87.36,2.40,-2.40
12-August-2020,60.75,60.75,60.75,60.75,60.749798441279226014,3721,14,226050.00,3721,100.00,0.00,0.00
11-August-2020,59.60,59.60,59.60,59.60,59.599883177570093457,6848,21,408140.00,6848,100.00,0.00,0.00
10-August-2020,58.45,58.45,58.45,58.45,58.449836065573770491,1525,5,89136.00,1525,100.00,0.00,0.00
7-August-2020,57.35,57.35,57.35,57.35,57.350000000000000000,700,9,40145.00,700,100.00,0.00,0.00
6-August-2020,56.25,56.25,56.25,56.25,56.250000000000000000,7260,15,408375.00,7260,100.00,0.00,0.00
5-August-2020,55.15,55.15,55.15,55.15,55.149226569608735213,1099,5,60609.00,1099,100.00,0.00,0.00
4-August-2020,54.10,54.10,54.10,54.10,54.100000000000000000,1820,11,98462.00,1820,100.00,0.00,0.00
3-August-2020,53.05,53.05,53.05,53.05,53.049689440993788819,966,6,51246.00,966,100.00,0.00,0.00
31-July-2020,52.05,52.05,52.05,52.05,52.049926217412690605,4066,13,211635.00,4066,100.00,0.00,0.00
30-July-2020,51.05,51.05,51.05,51.05,51.049735449735449735,1890,7,96484.00,1890,100.00,0.00,0.00
29-July-2020,50.05,50.05,50.05,50.05,50.049939393939393939,4125,8,206456.00,4125,100.00,0.00,0.00
28-July-2020,49.10,49.10,49.10,49.10,49.099913867355727820,2322,8,114010.00,2322,100.00,0.00,0.00
27-July-2020,48.15,48.15,48.15,48.15,48.149933657673595754,2261,9,108867.00,2261,100.00,0.00,0.00
24-July-2020,47.25,47.25,47.25,47.25,47.249527410207939508,1058,8,49990.00,1058,100.00,0.00,0.00
23-July-2020,46.35,46.35,46.35,46.35,46.349786715417428397,1641,11,76060.00,1641,100.00,0.00,0.00
22-July-2020,45.45,45.45,45.45,45.45,45.449940952630888334,7621,12,346374.00,7621,100.00,0.00,0.00
21-July-2020,44.60,44.60,44.60,44.60,44.599900842835894893,6051,20,269874.00,6051,100.00,0.00,0.00
20-July-2020,43.75,43.75,43.05,43.75,43.719206629400804158,81576,89,3566438.00,71999,88.26,0.70,0.00
17-July-2020,42.90,42.90,42.90,42.90,42.899969409605383909,9807,17,420720.00,9807,100.00,0.00,0.00
16-July-2020,42.10,42.10,42.10,42.10,42.099439775910364145,1428,9,60118.00,1428,100.00,0.00,0.00
15-July-2020,41.30,41.30,41.30,41.30,41.299137104506232023,1043,10,43075.00,1043,100.00,0.00,0.00
14-July-2020,40.50,40.50,40.50,40.50,40.499920038381576843,6253,24,253246.00,6253,100.00,0.00,0.00
13-July-2020,39.75,39.75,39.75,39.75,39.749590834697217675,1222,12,48574.00,1222,100.00,0.00,0.00
10-July-2020,39.00,39.00,39.00,39.00,39.000000000000000000,3002,12,117078.00,3002,100.00,0.00,0.00
9-July-2020,38.25,38.25,38.25,38.25,38.249409913453973249,1271,7,48615.00,1271,100.00,0.00,0.00
8-July-2020,37.50,37.50,37.50,37.50,37.499751861042183622,2015,15,75562.00,2015,100.00,0.00,0.00
7-July-2020,36.80,36.80,36.80,36.80,36.799821534800713860,3362,13,123721.00,3362,100.00,0.00,0.00
6-July-2020,36.10,36.10,36.10,36.10,36.099968710888610763,6392,30,230751.00,6392,100.00,0.00,0.00
3-July-2020,34.95,35.60,34.30,35.40,34.765461672473867595,32144,73,1117501.00,30606,95.22,1.30,0.45
2-July-2020,35.50,35.70,34.10,34.95,35.043445493638338431,22557,84,790475.00,21095,93.52,1.60,-0.55
1-July-2020,34.00,34.00,30.80,34.00,33.434564102564102564,39000,147,1303948.00,33861,86.82,3.20,0.00
30-June-2020,32.40,32.40,32.40,32.40,32.399790958975698980,3827,11,123994.00,3827,100.00,0.00,0.00
29-June-2020,30.90,30.90,30.90,30.90,30.899976792759340914,4309,17,133148.00,4309,100.00,0.00,0.00
26-June-2020,26.70,29.45,26.70,29.45,29.213655415839399955,9066,34,264851.00,8966,98.90,2.75,2.75
25-June-2020,26.75,28.05,26.00,28.05,27.435324957064087498,11063,30,303517.00,10039,90.74,2.05,1.30
24-June-2020,28.10,28.10,25.55,26.75,27.596711715589222690,23234,104,641182.00,21617,93.04,2.55,-1.35
23-June-2020,26.80,26.80,26.80,26.80,26.799937675288251791,3209,23,86001.00,3208,99.97,0.00,0.00
22-June-2020,25.55,25.55,25.55,25.55,25.549822064056939501,2810,13,71795.00,2810,100.00,0.00,0.00
19-June-2020,24.35,24.35,24.35,24.35,24.349955076370170709,2226,8,54203.00,2226,100.00,0.00,0.00
18-June-2020,23.20,23.20,22.20,23.20,23.158857652833556448,2241,14,51899.00,2222,99.15,1.00,0.00
17-June-2020,22.10,22.10,22.10,22.10,22.099911582670203359,2262,10,49990.00,2262,100.00,0.00,0.00
16-June-2020,21.05,21.05,19.10,21.05,20.943876441157276484,4597,17,96279.00,4557,99.13,1.95,0.00
15-June-2020,19.00,20.05,19.00,20.05,19.992831541218637992,29853,28,596846.00,29853,100.00,1.05,1.05
12-June-2020,17.40,19.10,17.40,19.10,18.255033557046979865,1192,5,21760.00,1192,100.00,1.70,1.70
11-June-2020,18.50,18.50,18.25,18.25,18.454545454545454545,1100,6,20300.00,1100,100.00,0.25,-0.25
10-June-2020,19.20,19.20,19.20,19.20,19.200000000000000000,1100,4,21120.00,1100,100.00,0.00,0.00
9-June-2020,20.10,20.10,18.30,19.20,19.828637249689881268,5643,33,111893.00,4878,86.44,1.80,-0.90
8-June-2020,19.50,21.10,19.10,19.15,19.527053296614288028,12346,29,241081.00,11891,96.31,2.00,-0.35
5-June-2020,20.20,20.20,20.10,20.10,20.107438016528925619,121,4,2433.00,121,100.00,0.10,-0.10
4-June-2020,18.85,19.70,18.85,19.70,19.545454545454545454,11,2,215.00,11,100.00,0.85,0.85
3-June-2020,18.50,19.80,18.50,19.80,18.516666666666666666,780,5,14443.00,770,98.72,1.30,1.30
1-June-2020,19.95,19.95,19.00,19.00,19.236842105263157894,38,2,731.00,38,100.00,0.95,-0.95
29-May-2020,18.05,19.00,18.05,19.00,18.886497064579256360,1022,3,19302.00,1022,100.00,0.95,0.95
28-May-2020,19.50,19.50,19.00,19.00,19.004370629370629370,1144,5,21741.00,1144,100.00,0.50,-0.50
27-May-2020,19.00,19.00,19.00,19.00,19.000000000000000000,71,3,1349.00,71,100.00,0.00,0.00
21-May-2020,20.00,20.00,20.00,20.00,20.000000000000000000,3,1,60.00,3,100.00,0.00,0.00
20-May-2020,20.50,20.50,20.50,20.50,20.400000000000000000,5,1,102.00,5,100.00,0.00,0.00
19-May-2020,20.50,20.50,20.50,20.50,20.494949494949494949,99,2,2029.00,99,100.00,0.00,0.00
18-May-2020,20.50,20.50,20.50,20.50,20.454545454545454545,11,2,225.00,11,100.00,0.00,0.00
15-May-2020,19.95,19.95,19.95,19.95,19.900000000000000000,10,1,199.00,10,100.00,0.00,0.00
14-May-2020,19.10,19.95,19.00,19.95,19.942460317460317460,504,6,10051.00,504,100.00,0.95,0.85
8-May-2020,19.00,20.45,19.00,19.00,19.000441306266548984,2266,5,43055.00,2266,100.00,1.45,0.00
7-May-2020,20.50,20.50,19.50,20.00,19.934883720930232558,1505,6,30002.00,1505,100.00,1.00,-0.50
6-May-2020,20.50,20.50,20.50,20.50,20.333333333333333333,3,2,61.00,3,100.00,0.00,0.00
4-May-2020,20.90,20.90,20.90,20.90,20.900000000000000000,10,1,209.00,10,100.00,0.00,0.00
30-April-2020,20.20,20.30,18.50,20.30,19.403634911124425803,5007,18,97154.00,5007,100.00,1.80,0.10
29-April-2020,17.65,19.40,17.60,19.35,19.086596583442838370,7610,21,145249.00,7610,100.00,1.80,1.70
28-April-2020,17.00,18.50,17.00,18.50,17.968522251511862304,6449,27,115879.00,6449,100.00,1.50,1.50
27-April-2020,16.10,17.65,16.10,17.65,16.198360655737704918,610,5,9881.00,610,100.00,1.55,1.55
24-April-2020,16.50,16.90,16.50,16.90,16.862068965517241379,58,2,978.00,58,100.00,0.40,0.40
23-April-2020,16.90,16.90,16.90,16.90,16.000000000000000000,1,1,16.00,1,100.00,0.00,0.00
15-April-2020,17.10,17.10,16.25,17.10,16.303797468354430379,237,9,3864.00,237,100.00,0.85,0.00
13-April-2020,17.10,17.10,17.10,17.10,17.098039215686274509,102,3,1744.00,102,100.00,0.00,0.00
9-April-2020,17.90,17.90,17.10,17.10,17.476250000000000000,2400,21,41943.00,2400,100.00,0.80,-0.80
8-April-2020,17.30,18.00,17.30,17.95,17.800000000000000000,20,3,356.00,20,100.00,0.70,0.65
7-April-2020,18.10,18.10,18.05,18.05,18.000000000000000000,2,2,36.00,2,100.00,0.05,-0.05
3-April-2020,18.10,18.10,18.10,18.10,18.000000000000000000,2,1,36.00,2,100.00,0.00,0.00
1-April-2020,17.60,17.60,17.60,17.60,17.000000000000000000,1,1,17.00,1,100.00,0.00,0.00
31-March-2020,17.60,17.60,17.60,17.60,17.000000000000000000,1,1,17.00,1,100.00,0.00,0.00
27-March-2020,16.20,16.80,16.20,16.80,16.647761194029850746,2010,10,33462.00,2010,100.00,0.60,0.60
26-March-2020,17.10,17.10,16.25,17.05,16.330357142857142857,112,7,1829.00,112,100.00,0.85,-0.05
20-March-2020,17.10,17.10,17.10,17.10,17.100000000000000000,10,1,171.00,10,100.00,0.00,0.00
19-March-2020,16.30,16.30,16.30,16.30,16.293577981651376146,109,3,1776.00,109,100.00,0.00,0.00
18-March-2020,16.50,16.50,16.30,16.30,16.371428571428571428,945,8,15471.00,945,100.00,0.20,-0.20
17-March-2020,18.95,18.95,17.15,17.15,17.549624060150375939,1330,9,23341.00,1330,100.00,1.80,-1.80
16-March-2020,18.05,18.05,18.05,18.05,18.047619047619047619,210,2,3790.00,210,100.00,0.00,0.00
13-March-2020,18.95,18.95,18.95,18.95,18.950000000000000000,20,2,379.00,20,100.00,0.00,0.00
12-March-2020,19.90,19.90,18.05,18.05,18.200000000000000000,120,4,2184.00,110,91.67,1.85,-1.85
11-March-2020,19.80,19.80,19.00,19.00,19.395833333333333333,48,2,931.00,24,50.00,0.80,-0.80
9-March-2020,19.80,19.80,19.80,19.80,19.800000000000000000,100,2,1980.00,100,100.00,0.00,0.00
6-March-2020,19.80,19.85,19.80,19.85,19.500000000000000000,2,2,39.00,1,50.00,0.05,0.05
4-March-2020,18.95,18.95,18.95,18.95,18.948717948717948717,39,2,739.00,39,100.00,0.00,0.00
3-March-2020,18.95,18.95,18.95,18.95,18.900000000000000000,10,1,189.00,10,100.00,0.00,0.00
2-March-2020,19.00,19.00,18.05,18.05,18.086538461538461538,2600,6,47025.00,2600,100.00,0.95,-0.95
28-February-2020,19.00,19.00,19.00,19.00,19.000000000000000000,2000,6,38000.00,2000,100.00,0.00,0.00
27-February-2020,20.00,20.00,19.50,20.00,19.857855361596009975,2807,9,55741.00,2807,100.00,0.50,0.00
26-February-2020,18.30,19.95,18.30,19.95,19.312500000000000000,16,2,309.00,16,100.00,1.65,1.65
25-February-2020,19.25,19.25,17.60,19.25,19.077989601386481802,1154,15,22016.00,1045,90.55,1.65,0.00
24-February-2020,18.35,18.35,18.35,18.35,18.349935223837627752,6947,17,127477.00,6947,100.00,0.00,0.00
20-February-2020,17.50,17.50,17.50,17.50,17.500000000000000000,100,1,1750.00,100,100.00,0.00,0.00
19-February-2020,16.70,17.95,16.70,16.90,16.883333333333333333,120,7,2026.00,100,83.33,1.25,0.20
18-February-2020,17.95,17.95,17.35,17.35,17.484615384615384615,130,2,2273.00,130,100.00,0.60,-0.60
14-February-2020,17.35,19.10,17.35,17.35,17.373887240356083086,337,8,5855.00,285,84.57,1.75,0.00
13-February-2020,18.30,18.30,18.25,18.25,18.256250000000000000,8000,6,146050.00,8000,100.00,0.05,-0.05
12-February-2020,19.15,19.20,19.15,19.20,19.000000000000000000,2,2,38.00,2,100.00,0.05,0.05
11-February-2020,19.00,19.00,18.40,18.40,18.500000000000000000,2,2,37.00,1,50.00,0.60,-0.60
10-February-2020,17.65,19.25,17.65,19.25,17.736486486486486486,148,4,2625.00,147,99.32,1.60,1.60
7-February-2020,18.45,18.45,18.45,18.45,18.449694274596998332,1799,6,33191.00,1789,99.44,0.00,0.00
6-February-2020,17.60,17.60,17.60,17.60,17.600000000000000000,200,3,3520.00,200,100.00,0.00,0.00
5-February-2020,18.55,18.90,16.70,16.80,17.680000000000000000,25,7,442.00,13,52.00,2.20,-1.75
4-February-2020,18.10,19.55,18.05,18.10,18.156467854376452362,1291,14,23440.00,1260,97.60,1.50,0.00
3-February-2020,18.85,19.80,18.85,19.80,19.000000000000000000,2,2,38.00,2,100.00,0.95,0.95
1-February-2020,19.45,19.70,18.75,18.90,18.886956521739130434,115,5,2172.00,110,95.65,0.95,-0.55
31-January-2020,19.75,19.75,17.80,18.75,17.967479674796747967,4182,30,75140.00,3429,81.99,1.95,-1.00
30-January-2020,18.15,19.85,18.15,19.75,18.759006211180124223,1610,5,30202.00,1000,62.11,1.70,1.60
29-January-2020,18.45,19.90,18.45,19.90,19.000000000000000000,2,2,38.00,2,100.00,1.45,1.45
28-January-2020,19.90,19.90,18.55,19.75,19.641919420552286102,2209,11,43389.00,2009,90.95,1.35,-0.15
27-January-2020,19.45,19.45,19.25,19.25,19.250246305418719211,1015,4,19539.00,1015,100.00,0.20,-0.20
24-January-2020,19.50,19.50,19.50,19.50,19.476190476190476190,21,3,409.00,21,100.00,0.00,0.00
23-January-2020,19.90,19.90,18.15,19.50,18.154536390827517447,1003,3,18209.00,1003,100.00,1.75,-0.40
21-January-2020,19.90,19.90,19.30,19.30,19.722535211267605633,710,11,14003.00,710,100.00,0.60,-0.60
17-January-2020,19.05,19.05,19.05,19.05,19.049365303244005641,1418,2,27012.00,1418,100.00,0.00,0.00
16-January-2020,19.05,19.05,19.05,19.05,19.049504950495049504,303,1,5772.00,303,100.00,0.00,0.00
15-January-2020,19.65,19.65,19.65,19.65,19.650000000000000000,20,2,393.00,10,50.00,0.00,0.00
14-January-2020,19.40,19.70,17.70,18.65,19.380300187617260787,5330,18,103297.00,5321,99.83,2.00,-0.75
13-January-2020,17.20,19.70,17.20,18.20,18.038277511961722488,418,12,7540.00,219,52.39,2.50,1.00
9-January-2020,19.90,19.90,17.45,19.05,19.250000000000000000,4,3,77.00,2,50.00,2.45,-0.85
8-January-2020,19.80,19.80,17.95,18.45,18.701067615658362989,281,8,5255.00,221,78.65,1.85,-1.35
7-January-2020,18.20,20.00,18.10,18.25,18.384163073304586436,2551,11,46898.00,2201,86.28,1.90,0.05
6-January-2020,18.10,22.00,18.05,18.20,18.270281719974581656,4721,22,86254.00,4260,90.24,3.95,0.10
1-January-2020,20.00,20.00,20.00,20.00,20.000000000000000000,1,1,20.00,1,100.00,0.00,0.00
30-December-2019,19.00,20.60,19.00,20.60,19.007039155301363836,2273,7,43203.00,2273,100.00,1.60,1.60
27-December-2019,19.00,19.00,19.00,19.00,19.000000000000000000,100,1,1900.00,100,100.00,0.00,0.00
26-December-2019,19.00,20.75,19.00,19.00,19.091623036649214659,382,6,7293.00,350,91.62,1.75,0.00
24-December-2019,19.90,21.30,19.10,20.35,19.764705882352941176,34,6,672.00,22,64.71,2.20,0.45
23-December-2019,19.50,19.50,19.50,19.50,19.500000000000000000,692,1,13494.00,692,100.00,0.00,0.00
20-December-2019,18.00,19.50,18.00,19.45,19.110256410256410256,390,8,7453.00,295,75.64,1.50,1.45
19-December-2019,20.00,20.00,20.00,20.00,20.000000000000000000,1,1,20.00,1,100.00,0.00,0.00
17-December-2019,20.70,20.70,17.40,19.80,17.500000000000000000,104,5,1820.00,102,98.08,3.30,-0.90
13-December-2019,19.00,20.00,19.00,19.00,19.066964285714285714,224,5,4271.00,209,93.30,1.00,0.00
12-December-2019,19.95,19.95,19.95,19.95,19.666666666666666666,3,1,59.00,3,100.00,0.00,0.00
10-December-2019,19.20,20.60,19.00,20.60,19.059016393442622950,610,3,11626.00,610,100.00,1.60,1.40
4-December-2019,19.00,20.95,19.00,19.95,20.410169491525423728,295,12,6021.00,280,94.92,1.95,0.95
3-December-2019,15.80,20.90,15.80,20.00,19.574528301886792452,1060,4,20749.00,1060,100.00,5.10,4.20
28-November-2019,20.00,20.00,19.30,19.50,19.500000000000000000,2938,14,57291.00,2938,100.00,0.70,-0.50
27-November-2019,20.90,20.90,19.00,19.00,19.152801358234295415,589,9,11281.00,488,82.85,1.90,-1.90
26-November-2019,20.80,20.80,19.00,19.00,19.721904761904761904,525,11,10354.00,501,95.43,1.80,-1.80
25-November-2019,20.90,20.90,18.10,18.30,18.494095711622125543,1609,20,29757.00,1000,62.15,2.80,-2.60
22-November-2019,20.50,20.50,17.50,17.50,19.200000000000000000,5,3,96.00,3,60.00,3.00,-3.00
20-November-2019,20.90,20.90,20.90,20.90,20.000000000000000000,1,1,20.00,1,100.00,0.00,0.00
19-November-2019,21.70,21.70,17.00,20.90,20.885714285714285714,210,11,4386.00,179,85.24,4.70,-0.80
15-November-2019,20.75,20.75,20.75,20.75,20.700000000000000000,10,1,207.00,10,100.00,0.00,0.00
14-November-2019,19.85,19.85,19.00,19.20,19.123167155425219941,4092,27,78252.00,3224,78.79,0.85,-0.65
13-November-2019,21.55,21.55,19.00,19.00,19.666666666666666666,3,3,59.00,2,66.67,2.55,-2.55
11-November-2019,24.00,24.00,19.05,21.65,21.287526427061310782,9933,16,211449.00,9893,99.60,4.95,-2.35
8-November-2019,21.95,22.00,20.95,21.90,21.847371754274857504,4737,27,103491.00,4460,94.15,1.05,-0.05
7-November-2019,19.15,20.90,19.15,20.90,20.864485981308411214,214,6,4465.00,114,53.27,1.75,1.75
