Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
12-February-2020,31.50,32.70,30.40,30.75,31.208875021667533368,5769,54,180044.00,5412,93.81,2.30,-0.75
11-February-2020,33.50,33.50,31.65,31.95,31.958727001491795126,6033,108,192807.00,4386,72.70,1.85,-1.55
10-February-2020,33.40,34.05,33.00,33.30,33.068947200679910761,9413,116,311278.00,7850,83.40,1.05,-0.10
7-February-2020,32.60,33.35,32.55,32.70,32.625322331098504383,3878,100,126521.00,3874,99.90,0.80,0.10
6-February-2020,30.60,32.55,30.60,32.10,31.391374663072776280,1855,37,58231.00,1451,78.22,1.95,1.50
5-February-2020,33.10,33.10,30.90,31.45,32.087233575038453087,4551,302,146029.00,3701,81.32,2.20,-1.65
4-February-2020,31.50,32.30,31.50,32.30,32.296296296296296296,351,8,11336.00,350,99.72,0.80,0.80
3-February-2020,33.90,33.90,30.80,30.85,31.384767277856135401,3545,72,111259.00,2354,66.40,3.10,-3.05
1-February-2020,33.60,34.20,32.00,32.40,32.715384615384615384,2210,56,72301.00,2147,97.15,2.20,-1.20
31-January-2020,31.20,32.85,31.20,32.85,32.407979407979407979,1554,164,50362.00,1452,93.44,1.65,1.65
30-January-2020,34.10,34.10,32.40,32.70,32.913382072472981563,6292,207,207091.00,4379,69.60,1.70,-1.40
29-January-2020,34.05,35.50,33.80,34.10,34.842584921292460646,8449,108,294385.00,4915,58.17,1.70,0.05
28-January-2020,35.25,36.75,33.80,33.90,35.583184257602862254,2795,46,99455.00,1996,71.41,2.95,-1.35
27-January-2020,35.25,35.30,35.00,35.30,35.280737187578894218,31688,79,1117976.00,9561,30.17,0.30,0.05
24-January-2020,34.30,34.30,31.65,33.65,33.383232876712328767,9125,72,304622.00,5583,61.18,2.65,-0.65
23-January-2020,32.85,33.15,32.70,32.70,32.734014502307185234,9102,28,297945.00,8323,91.44,0.45,-0.15
22-January-2020,37.50,37.50,34.40,34.40,34.838477242704455386,8327,107,290100.00,5520,66.29,3.10,-3.10
21-January-2020,37.00,38.00,35.45,36.20,36.704087294248196781,10814,69,396918.00,4899,45.30,2.55,-0.80
20-January-2020,37.70,37.70,34.90,37.20,36.691274805867126833,18544,109,680403.00,6656,35.89,2.80,-0.50
17-January-2020,35.95,35.95,35.95,35.95,35.949858623939679547,5305,21,190714.00,5303,99.96,0.00,0.00
16-January-2020,35.10,35.35,32.85,34.25,34.758089607965152457,6428,443,223425.00,4284,66.65,2.50,-0.85
15-January-2020,32.70,33.70,32.25,33.70,33.547763864042933810,5590,229,187532.00,4702,84.11,1.45,1.00
14-January-2020,32.10,32.10,30.85,32.10,31.749386845039018952,4485,221,142396.00,4089,91.17,1.25,0.00
13-January-2020,31.60,31.85,30.30,30.60,31.587485172004744958,3372,558,106513.00,1855,55.01,1.55,-1.00
10-January-2020,30.95,31.50,30.15,30.35,31.102835667919371370,2927,477,91038.00,1997,68.23,1.35,-0.60
9-January-2020,30.10,31.80,29.95,30.35,30.565033783783783783,3552,381,108567.00,2510,70.66,1.85,0.25
8-January-2020,31.25,32.25,30.20,30.75,30.922297297297297297,592,82,18306.00,415,70.10,2.05,-0.50
7-January-2020,31.00,31.75,29.75,31.75,31.643963520555877243,13816,76,437193.00,8609,62.31,2.00,0.75
6-January-2020,31.00,31.05,30.25,30.25,30.493983338475779080,3241,62,98831.00,2885,89.02,0.80,-0.75
3-January-2020,31.80,31.80,31.55,31.80,31.799313725490196078,10200,46,324353.00,5287,51.83,0.25,0.00
2-January-2020,30.00,30.30,27.55,30.30,29.802940344925077749,7074,47,210826.00,3802,53.75,2.75,0.30
1-January-2020,29.20,29.20,27.30,28.90,28.621809013551843681,3173,129,90817.00,2049,64.58,1.90,-0.30
31-December-2019,27.10,28.95,27.10,27.95,28.706297229219143576,1985,22,56982.00,1839,92.64,1.85,0.85
30-December-2019,26.70,29.20,26.70,28.45,28.196549288669155483,9911,193,279456.00,5450,54.99,2.50,1.75
27-December-2019,28.30,28.95,27.25,27.95,27.687103131158309612,4567,74,126447.00,3545,77.62,1.70,-0.35
26-December-2019,27.00,28.35,27.00,28.30,27.438138879097638350,5674,415,155684.00,4651,81.97,1.35,1.30
24-December-2019,27.00,28.45,26.75,27.05,27.405913304936106239,3991,317,109377.00,3219,80.66,1.70,0.05
23-December-2019,27.80,28.55,26.80,27.30,27.410929737402413058,5636,129,154488.00,3818,67.74,1.75,-0.50
20-December-2019,28.00,28.00,27.80,27.85,27.876033057851239669,484,11,13492.00,412,85.12,0.20,-0.15
19-December-2019,28.90,28.90,27.80,28.20,28.479857819905213270,844,6,24037.00,796,94.31,1.10,-0.70
18-December-2019,28.80,28.80,28.80,28.80,28.800000000000000000,230,1,6624.00,230,100.00,0.00,0.00
17-December-2019,27.55,28.50,27.55,28.00,28.192270154206519617,5123,151,144429.00,3992,77.92,0.95,0.45
16-December-2019,29.35,29.35,28.00,28.55,28.516853932584269662,89,4,2538.00,77,86.52,1.35,-0.80
13-December-2019,28.45,28.65,28.05,28.50,28.362061498484192291,2309,17,65488.00,2055,89.00,0.60,0.05
12-December-2019,27.10,28.45,27.10,27.30,27.339083878643664485,1681,21,45957.00,1514,90.07,1.35,0.20
11-December-2019,29.50,29.50,27.45,28.25,27.517151541467650890,2303,41,63372.00,1993,86.54,2.05,-1.25
10-December-2019,28.40,28.85,28.40,28.85,28.828407587119541243,4534,38,130708.00,2410,53.15,0.45,0.45
9-December-2019,27.25,29.50,27.20,27.50,27.643297630639402791,3081,21,85169.00,3081,100.00,2.30,0.25
6-December-2019,28.20,29.65,28.20,28.20,28.362612612612612612,2664,28,75558.00,2664,100.00,1.45,0.00
5-December-2019,29.00,29.80,27.55,29.65,28.656250000000000000,3776,25,108206.00,3776,100.00,2.25,0.65
4-December-2019,29.70,29.70,28.50,28.55,29.018018018018018018,888,9,25768.00,888,100.00,1.20,-1.15
3-December-2019,29.00,29.95,28.50,28.50,28.598750000000000000,3200,40,91516.00,3200,100.00,1.45,-0.50
2-December-2019,29.00,30.40,27.55,28.80,28.387417218543046357,3322,28,94303.00,3322,100.00,2.85,-0.20
29-November-2019,29.00,29.00,27.95,29.00,28.982868020304568527,1576,16,45677.00,1576,100.00,1.05,0.00
28-November-2019,27.15,29.00,27.10,27.65,28.182624113475177304,5076,50,143055.00,5076,100.00,1.90,0.50
27-November-2019,28.50,29.75,27.20,27.75,27.967373834779813564,6222,38,174013.00,6222,100.00,2.55,-0.75
26-November-2019,30.00,30.00,28.20,28.50,28.576825343045908859,11806,62,337378.00,11806,100.00,1.80,-1.50
25-November-2019,31.00,31.00,29.65,29.65,29.681098204857444561,1894,50,56216.00,1894,100.00,1.35,-1.35
22-November-2019,29.40,31.70,29.40,31.20,29.764418377321603128,1023,29,30449.00,1023,100.00,2.30,1.80
21-November-2019,30.60,31.90,29.50,30.90,30.092865232163080407,883,23,26572.00,883,100.00,2.40,0.30
20-November-2019,31.10,32.20,30.10,30.60,30.274909420289855072,2208,37,66847.00,2208,100.00,2.10,-0.50
19-November-2019,30.70,33.15,30.70,31.10,31.786006360745115856,2201,20,69961.00,2201,100.00,2.45,0.40
18-November-2019,32.30,32.30,32.30,32.30,32.300000000000000000,650,8,20995.00,650,100.00,0.00,0.00
15-November-2019,34.00,34.00,34.00,34.00,34.000000000000000000,101,2,3434.00,101,100.00,0.00,0.00
14-November-2019,33.70,35.75,33.70,35.75,33.957553058676654182,801,5,27200.00,801,100.00,2.05,2.05
13-November-2019,32.15,35.25,32.15,35.15,33.536531365313653136,1355,9,45442.00,1355,100.00,3.10,3.00
11-November-2019,32.00,33.65,32.00,33.65,33.280655737704918032,4575,34,152259.00,4575,100.00,1.65,1.65
8-November-2019,32.05,32.05,32.05,32.05,32.049668874172185430,906,13,29037.00,906,100.00,0.00,0.00
7-November-2019,33.05,34.40,32.50,33.70,32.834548104956268221,1372,19,45049.00,1372,100.00,1.90,0.65
6-November-2019,35.95,36.00,34.20,34.20,34.602462825278810408,4304,29,148929.00,2776,64.50,1.80,-1.75
5-November-2019,39.45,39.65,35.95,36.00,37.647888288041618180,14609,123,549998.00,10594,72.52,3.70,-3.45
4-November-2019,36.55,37.80,36.55,37.80,37.665117822768005310,9039,32,340455.00,7534,83.35,1.25,1.25
1-November-2019,35.80,36.00,35.60,36.00,35.940141398271798900,12730,125,457518.00,7219,56.71,0.40,0.20
31-October-2019,34.30,34.30,33.25,34.30,34.240006662225183211,18012,79,616731.00,10616,58.94,1.05,0.00
30-October-2019,32.70,32.70,30.65,32.70,32.200150813314661208,9283,95,298914.00,6424,69.20,2.05,0.00
29-October-2019,27.00,29.75,26.15,29.75,29.196590418644799309,13902,142,405891.00,10167,73.13,3.60,2.75
27-October-2019,27.00,27.40,26.10,27.05,26.969674788246366203,9563,123,257911.00,6108,63.87,1.30,0.05
25-October-2019,26.50,26.50,25.70,25.70,26.402922755741127348,1437,10,37941.00,1079,75.09,0.80,-0.80
24-October-2019,25.80,26.50,25.65,25.75,26.214718614718614718,1155,15,30278.00,955,82.68,0.85,-0.05
23-October-2019,25.65,27.00,25.65,25.85,26.510352342898656011,2753,61,72983.00,1650,59.93,1.35,0.20
22-October-2019,25.35,26.25,25.35,26.25,25.530201342281879194,3278,63,83688.00,2644,80.66,0.90,0.90
18-October-2019,25.60,26.35,25.60,26.15,26.018540910923014913,2481,95,64552.00,954,38.45,0.75,0.55
17-October-2019,25.30,26.80,25.05,26.25,25.535384615384615384,1950,72,49794.00,783,40.15,1.75,0.95
16-October-2019,27.15,27.15,27.15,27.15,27.150000000000000000,1000,1,27150.00,1000,100.00,0.00,0.00
15-October-2019,26.40,27.95,25.10,25.60,25.611013679410733076,2851,118,73017.00,1979,69.41,2.85,-0.80
14-October-2019,25.65,27.85,25.50,25.75,25.835837716003005259,2662,59,68775.00,1650,61.98,2.35,0.10
11-October-2019,27.45,28.00,26.50,26.50,27.171363290175171363,1313,130,35676.00,1182,90.02,1.50,-0.95
10-October-2019,25.90,26.90,25.00,25.50,25.666666666666666666,3945,55,101255.00,2264,57.39,1.90,-0.40
9-October-2019,26.50,27.25,25.35,26.65,26.620218579234972677,2928,57,77944.00,1523,52.02,1.90,0.15
7-October-2019,27.60,29.10,26.45,27.75,27.850077279752704791,2588,41,72076.00,1868,72.18,2.65,0.15
4-October-2019,28.65,30.60,27.75,27.75,28.987556831777937305,4179,51,121139.00,2793,66.83,2.85,-0.90
3-October-2019,28.95,30.40,28.60,29.20,28.876923076923076923,65,7,1877.00,34,52.31,1.80,0.25
1-October-2019,29.35,30.80,29.00,29.00,29.283880171184022824,701,12,20528.00,504,71.90,1.80,-0.35
30-September-2019,31.90,32.00,29.50,29.90,30.902083800134438718,4463,261,137916.00,1502,33.65,2.50,-2.00
27-September-2019,32.00,32.00,29.10,30.70,30.766181635725037631,1993,49,61317.00,1543,77.42,2.90,-1.30
26-September-2019,32.00,32.00,30.50,30.50,31.246458923512747875,353,6,11030.00,203,57.51,1.50,-1.50
25-September-2019,32.00,33.10,30.75,31.00,31.748979591836734693,5880,158,186684.00,2436,41.43,2.35,-1.00
24-September-2019,30.10,32.30,30.10,32.30,31.628668171557562076,4430,62,140115.00,3213,72.53,2.20,2.20
23-September-2019,32.90,32.90,30.80,30.80,30.888033107253707322,17398,102,537390.00,14071,80.88,2.10,-2.10
20-September-2019,32.00,33.20,31.35,32.40,31.919717064544650751,5655,241,180506.00,3530,62.42,1.85,0.40
19-September-2019,31.65,32.00,31.00,31.95,31.691704768125408229,4593,62,145560.00,2662,57.96,1.00,0.30
18-September-2019,31.00,32.60,31.00,31.25,31.379728618421052631,4864,80,152631.00,2525,51.91,1.60,0.25
17-September-2019,32.45,32.45,31.15,31.15,31.587227414330218068,1926,50,60837.00,1603,83.23,1.30,-1.30
16-September-2019,32.70,34.00,32.50,32.75,33.218827415359207266,1211,21,40228.00,1211,100.00,1.50,0.05
13-September-2019,33.00,33.50,32.35,33.50,32.753926701570680628,191,4,6256.00,181,94.76,1.15,0.50
12-September-2019,33.05,34.30,32.95,33.65,33.904287439613526570,3312,26,112291.00,3250,98.13,1.35,0.60
11-September-2019,32.80,32.85,31.75,32.70,32.401498929336188436,3736,41,121052.00,3701,99.06,1.10,-0.10
9-September-2019,32.90,32.95,30.45,31.65,31.540681971640783254,5924,53,186847.00,4422,74.65,2.50,-1.25
6-September-2019,32.65,33.00,31.80,32.05,32.342456140350877192,4275,109,138264.00,3880,90.76,1.20,-0.60
5-September-2019,31.65,33.15,31.65,32.50,32.746245468669083376,1931,18,63233.00,1407,72.86,1.50,0.85
4-September-2019,30.80,31.90,30.80,31.90,30.807486631016042780,187,4,5761.00,185,98.93,1.10,1.10
3-September-2019,31.00,31.50,30.70,31.10,31.011666666666666666,600,56,18607.00,500,83.33,0.80,0.10
30-August-2019,30.00,31.60,30.00,31.05,31.021357380161366872,2107,27,65362.00,1336,63.41,1.60,1.05
29-August-2019,30.80,31.75,29.25,30.25,30.504775086505190311,7225,103,220397.00,4588,63.50,2.50,-0.55
28-August-2019,30.75,30.75,30.40,30.75,30.735633471490982412,8927,45,274377.00,8408,94.19,0.35,0.00
27-August-2019,29.30,29.30,29.00,29.30,29.290020988360999809,5241,28,153509.00,3545,67.64,0.30,0.00
26-August-2019,26.30,27.95,26.30,27.95,26.644065092533503509,6268,34,167005.00,4815,76.82,1.65,1.65
23-August-2019,27.15,29.50,25.20,26.65,27.031884917692421770,6743,157,182276.00,5803,86.06,4.30,-0.50
22-August-2019,26.75,32.45,26.75,27.15,27.309964381895578142,11511,65,314365.00,5694,49.47,5.70,0.40
21-August-2019,31.00,31.45,28.85,29.65,29.814112690889942074,3798,106,113234.00,2693,70.91,2.60,-1.35
20-August-2019,32.50,33.40,31.55,31.70,32.616398243045387994,683,33,22277.00,483,70.72,1.85,-0.80
19-August-2019,34.75,34.75,33.35,34.10,34.107124284971398855,1923,66,65588.00,1567,81.49,1.40,-0.65
16-August-2019,33.70,33.70,33.70,33.70,33.700000000000000000,100,1,3370.00,100,100.00,0.00,0.00
14-August-2019,33.55,34.85,33.35,33.75,34.148554336989032901,1003,8,34251.00,1001,99.80,1.50,0.20
13-August-2019,34.70,35.15,34.00,34.05,34.321266968325791855,663,15,22755.00,389,58.67,1.15,-0.65
9-August-2019,34.90,36.55,34.20,34.45,35.588022005501375343,7998,53,284633.00,4066,50.84,2.35,-0.45
8-August-2019,35.95,35.95,33.45,34.60,34.129076838032061912,3618,31,123479.00,3058,84.52,2.50,-1.35
7-August-2019,33.00,34.75,32.50,32.70,33.184738955823293172,996,19,33052.00,746,74.90,2.25,-0.30
6-August-2019,33.90,33.95,32.00,33.35,33.284777517564402810,4270,37,142126.00,3480,81.50,1.95,-0.55
5-August-2019,35.75,35.75,32.35,32.50,32.985185185185185185,6480,29,213744.00,4183,64.55,3.40,-3.25
2-August-2019,31.70,34.20,31.55,34.05,32.985820174025136964,3103,24,102355.00,2453,79.05,2.65,2.35
1-August-2019,34.35,34.40,32.70,32.95,33.397073412698412698,4032,48,134657.00,3307,82.02,1.70,-1.40
31-July-2019,34.10,35.80,34.10,34.40,34.925274725274725274,455,13,15891.00,245,53.85,1.70,0.30
30-July-2019,37.15,37.30,34.40,35.85,36.594315245478036175,9288,96,339888.00,7545,81.23,2.90,-1.30
29-July-2019,35.55,35.55,34.10,35.55,35.531209781209781209,3108,22,110431.00,3063,98.55,1.45,0.00
26-July-2019,33.55,33.90,32.20,33.90,33.319767441860465116,344,10,11462.00,299,86.92,1.70,0.35
25-July-2019,32.45,34.70,32.25,32.30,32.755939524838012958,1389,21,45498.00,1012,72.86,2.45,-0.15
24-July-2019,34.05,35.30,33.80,33.80,34.394183168316831683,4848,43,166743.00,3287,67.80,1.50,-0.25
23-July-2019,36.20,37.60,35.55,35.55,36.290268456375838926,2384,26,86516.00,2030,85.15,2.05,-0.65
22-July-2019,39.95,39.95,36.95,36.95,38.198936170212765957,6580,99,251349.00,4958,75.35,3.00,-3.00
19-July-2019,38.85,38.85,37.40,38.85,38.771142477982868862,16578,145,642748.00,12437,75.02,1.45,0.00
18-July-2019,37.00,37.00,37.00,37.00,37.000000000000000000,344,8,12728.00,344,100.00,0.00,0.00
17-July-2019,35.25,35.25,35.25,35.25,35.249843847595252966,1601,12,56435.00,1400,87.45,0.00,0.00
16-July-2019,33.00,33.60,32.25,33.60,32.993534482758620689,1856,56,61236.00,1364,73.49,1.35,0.60
15-July-2019,30.65,32.00,30.50,32.00,31.415753029428736295,6932,57,217774.00,4812,69.42,1.50,1.35
12-July-2019,28.15,30.50,28.15,30.50,29.274052478134110787,686,13,20082.00,625,91.11,2.35,2.35
11-July-2019,28.90,29.95,28.60,29.05,29.295637583892617449,2980,42,87301.00,1337,44.87,1.35,0.15
10-July-2019,28.75,29.65,28.30,28.90,28.768008474576271186,1888,18,54314.00,1724,91.31,1.35,0.15
9-July-2019,30.20,30.35,28.60,29.40,29.422427035330261136,3906,21,114924.00,2441,62.49,1.75,-0.80
8-July-2019,30.70,30.70,29.05,30.00,30.164840897235263432,1917,36,57826.00,1057,55.14,1.65,-0.70
5-July-2019,30.95,31.15,30.05,30.50,30.656658217976213686,5129,49,157238.00,3179,61.98,1.10,-0.45
4-July-2019,29.00,29.75,28.95,29.70,29.302636757182211727,2541,32,74458.00,1923,75.68,0.80,0.70
3-July-2019,29.70,30.45,29.25,29.65,29.647905759162303664,1528,36,45302.00,1178,77.09,1.20,-0.05
2-July-2019,29.20,30.45,28.90,30.00,29.686113393590797041,1217,18,36128.00,992,81.51,1.55,0.80
1-July-2019,29.60,30.10,29.20,29.45,29.558436677940623825,5322,36,157310.00,4422,83.09,0.90,-0.15
28-June-2019,28.00,30.70,28.00,30.20,30.086404514195027332,5671,57,170620.00,4574,80.66,2.70,2.20
27-June-2019,30.00,30.60,28.75,29.25,29.432752613240418118,5740,77,168944.00,3945,68.73,1.85,-0.75
26-June-2019,31.00,31.00,29.70,30.20,30.093714927048260381,1782,38,53627.00,1291,72.45,1.30,-0.80
25-June-2019,32.00,32.95,31.00,31.10,32.263462651997683844,1727,22,55719.00,1716,99.36,1.95,-0.90
24-June-2019,34.15,34.15,31.00,32.55,31.926743159752868490,2266,41,72346.00,2266,100.00,3.15,-1.60
21-June-2019,34.80,34.80,31.75,32.55,32.608619830592924763,4014,30,130891.00,4014,100.00,3.05,-2.25
20-June-2019,33.50,33.50,33.40,33.40,33.412520961430967020,1789,24,59775.00,1789,100.00,0.10,-0.10
19-June-2019,37.90,37.90,35.15,35.15,35.591245107986664734,6899,36,245544.00,6899,100.00,2.75,-2.75
18-June-2019,38.00,39.00,37.00,37.00,37.124588002636783124,3034,22,112636.00,3034,100.00,2.00,-1.00
17-June-2019,39.50,41.00,38.10,38.10,39.564583333333333333,960,14,37982.00,960,100.00,2.90,-1.40
14-June-2019,39.00,39.50,38.25,39.50,38.775478530781169167,1933,18,74953.00,1933,100.00,1.25,0.50
13-June-2019,40.00,40.00,37.25,38.00,38.453576864535768645,3285,28,126320.00,3285,100.00,2.75,-2.00
12-June-2019,38.00,41.30,37.40,38.60,38.570645161290322580,3100,37,119569.00,3100,100.00,3.90,0.60
11-June-2019,41.40,41.40,39.35,39.35,39.667664670658682634,4008,38,158988.00,4008,100.00,2.05,-2.05
10-June-2019,40.00,41.95,39.50,41.40,39.936938264328864004,6787,53,271052.00,6787,100.00,2.45,1.40
7-June-2019,40.00,41.90,40.00,41.45,40.264735465701066183,4971,46,200156.00,4971,100.00,1.90,1.45
6-June-2019,42.00,43.65,42.00,42.05,42.177991581479254359,4989,32,210426.00,4989,100.00,1.65,0.05
4-June-2019,44.90,44.90,40.70,42.00,42.483453237410071942,3475,33,147630.00,3475,100.00,4.20,-2.90
3-June-2019,43.05,44.30,41.60,42.80,42.168780487804878048,3075,35,129669.00,3075,100.00,2.70,-0.25
31-May-2019,45.40,45.40,43.00,43.05,43.324427480916030534,1048,21,45404.00,1048,100.00,2.40,-2.35
30-May-2019,46.00,46.00,43.00,44.50,43.807409585416054101,3401,44,148989.00,3401,100.00,3.00,-1.50
29-May-2019,42.00,45.00,42.00,44.90,43.258630778232884727,1709,45,73929.00,1709,100.00,3.00,2.90
28-May-2019,46.30,46.30,42.15,43.05,43.715153187965774220,3623,48,158380.00,3623,100.00,4.15,-3.25
27-May-2019,43.95,45.00,43.95,44.10,44.008904109589041095,4380,36,192759.00,4380,100.00,1.05,0.15
24-May-2019,43.00,46.25,42.45,46.25,43.405192396847473342,2157,37,93625.00,2157,100.00,3.80,3.25
23-May-2019,44.75,46.50,43.00,44.65,43.794249201277955271,1565,31,68538.00,1565,100.00,3.50,-0.10
22-May-2019,45.40,45.75,44.05,44.75,44.633507853403141361,1146,39,51150.00,1146,100.00,1.70,-0.65
21-May-2019,45.80,45.80,43.70,44.40,44.089798850574712643,1392,29,61373.00,1392,100.00,2.10,-1.40
20-May-2019,45.95,46.20,42.00,46.00,45.569710144927536231,13800,57,628862.00,13800,100.00,4.20,0.05
17-May-2019,43.00,44.85,41.00,44.00,41.409902597402597402,2464,10,102034.00,2464,100.00,3.85,1.00
16-May-2019,42.40,44.30,40.40,43.00,42.292234081707765918,2717,22,114908.00,2717,100.00,3.90,0.60
15-May-2019,44.30,44.30,42.40,42.40,43.325781748564135290,3134,34,135783.00,3134,100.00,1.90,-1.90
14-May-2019,46.00,46.00,44.25,44.60,44.619159981123171307,2119,23,94548.00,2119,100.00,1.75,-1.40
13-May-2019,46.65,46.90,46.50,46.50,46.562948207171314741,2510,43,116873.00,2510,100.00,0.40,-0.15
10-May-2019,48.05,49.80,46.55,48.90,48.068093385214007782,5654,58,271777.00,5654,100.00,3.25,0.85
9-May-2019,50.00,50.00,48.95,49.00,49.248768472906403940,406,10,19995.00,406,100.00,1.05,-1.00
8-May-2019,50.00,50.00,49.00,49.00,49.908827085852478839,4135,19,206373.00,4135,100.00,1.00,-1.00
7-May-2019,51.90,51.95,49.20,49.60,49.920314253647586980,2673,30,133437.00,2673,100.00,2.75,-2.30
6-May-2019,51.10,51.10,49.75,49.85,50.129301355578727841,1918,33,96148.00,1918,100.00,1.35,-1.25
3-May-2019,53.50,55.00,50.50,51.70,51.405151515151515151,3300,31,169637.00,3300,100.00,4.50,-1.80
2-May-2019,52.50,53.50,52.05,53.00,53.215209125475285171,5260,37,279912.00,5260,100.00,1.45,0.50
30-April-2019,54.50,54.50,52.35,52.35,53.484665661136249371,1989,19,106381.00,1989,100.00,2.15,-2.15
26-April-2019,55.00,56.20,54.20,54.55,55.032456140350877192,1140,17,62737.00,1140,100.00,2.00,-0.45
25-April-2019,54.50,56.30,54.50,54.75,55.581673306772908366,1004,19,55804.00,1004,100.00,1.80,0.25
24-April-2019,55.35,55.80,53.50,54.50,54.794354838709677419,1240,13,67945.00,1240,100.00,2.30,-0.85
23-April-2019,55.75,55.75,52.55,54.40,54.262518968133535660,1318,20,71518.00,1318,100.00,3.20,-1.35
22-April-2019,57.00,57.00,53.00,53.80,54.064040364836017853,5153,30,278592.00,5153,100.00,4.00,-3.20
18-April-2019,56.70,56.70,55.30,55.75,56.032042085126733620,2091,15,117163.00,2091,100.00,1.40,-0.95
16-April-2019,56.75,56.75,55.10,56.75,55.596846846846846846,888,17,49370.00,888,100.00,1.65,0.00
15-April-2019,54.60,57.45,54.60,55.60,56.128358208955223880,2345,20,131621.00,2345,100.00,2.85,1.00
12-April-2019,54.55,57.00,54.50,56.95,56.119705340699815837,1629,22,91419.00,1629,100.00,2.50,2.40
11-April-2019,53.45,57.00,53.45,55.10,55.234177215189873417,316,12,17454.00,316,100.00,3.55,1.65
10-April-2019,57.75,57.75,55.00,56.25,55.649512459371614301,1846,13,102729.00,1846,100.00,2.75,-1.50
9-April-2019,55.05,56.40,53.75,55.00,55.101526717557251908,1310,14,72183.00,1310,100.00,2.65,-0.05
8-April-2019,57.60,57.60,54.75,56.55,55.539649415692821368,2396,13,133073.00,2396,100.00,2.85,-1.05
5-April-2019,56.00,56.80,54.60,54.90,54.985102420856610800,537,12,29527.00,537,100.00,2.20,-1.10
4-April-2019,58.70,58.70,55.00,56.40,56.637830569251456745,2231,21,126359.00,2231,100.00,3.70,-2.30
3-April-2019,59.10,59.60,56.10,57.00,56.733197556008146639,1473,33,83568.00,1473,100.00,3.50,-2.10
2-April-2019,59.40,59.80,55.05,59.05,57.518323586744639376,5130,50,295069.00,5130,100.00,4.75,-0.35
1-April-2019,57.90,57.90,57.90,57.90,57.899766899766899766,2574,38,149034.00,2574,100.00,0.00,0.00
29-March-2019,53.60,58.40,53.60,55.15,55.317686107159791370,8436,53,466660.00,8436,100.00,4.80,1.55
28-March-2019,56.00,56.95,54.00,56.40,55.268596377749029754,6184,39,341781.00,6184,100.00,2.95,0.40
27-March-2019,56.20,57.40,54.15,54.75,55.672075994458737383,5053,51,281311.00,5053,100.00,3.25,-1.45
26-March-2019,58.50,58.50,55.25,56.15,56.282061446977205153,5045,45,283943.00,5045,100.00,3.25,-2.35
25-March-2019,60.15,60.15,57.15,58.15,57.346837536171971889,2419,35,138722.00,2419,100.00,3.00,-2.00
22-March-2019,61.50,61.50,56.50,60.15,59.181606727500447307,5589,62,330766.00,5589,100.00,5.00,-1.35
20-March-2019,62.95,62.95,58.60,59.30,60.559978483055406132,1859,27,112581.00,1859,100.00,4.35,-3.65
19-March-2019,59.00,61.00,58.10,60.35,59.602315394242803504,3196,56,190489.00,3196,100.00,2.90,1.35
18-March-2019,66.00,66.00,60.85,60.95,61.115341753343239227,5384,81,329045.00,5384,100.00,5.15,-5.05
15-March-2019,67.00,67.00,64.00,64.05,64.959320288362512873,5826,59,378453.00,5826,100.00,3.00,-2.95
14-March-2019,66.20,66.20,64.90,65.00,65.084907860975040821,4287,81,279019.00,4287,100.00,1.30,-1.20
13-March-2019,71.00,71.80,65.10,68.30,67.797499799663434570,24958,394,1692090.00,12741,51.05,6.70,-2.70
12-March-2019,68.50,68.50,68.50,68.50,68.499893549073876942,4697,17,321744.00,4697,100.00,0.00,0.00
11-March-2019,64.70,65.25,64.55,65.25,65.237732011187388761,3933,25,256580.00,3835,97.51,0.70,0.55
8-March-2019,57.20,62.15,57.20,62.15,60.360327913836866296,29154,323,1759745.00,10309,35.36,4.95,4.95
7-March-2019,52.00,56.50,51.60,56.50,55.489525304040800313,25490,255,1414428.00,14537,57.03,4.90,4.50
6-March-2019,50.35,51.95,49.85,51.40,51.002592189982440003,11959,133,609940.00,9315,77.89,2.10,1.05
5-March-2019,48.00,50.00,47.40,49.00,48.426380368098159509,10432,128,505184.00,5103,48.92,2.60,1.00
1-March-2019,47.00,47.85,46.70,47.70,47.286904761904761904,2520,44,119163.00,1864,73.97,1.15,0.70
28-February-2019,45.00,46.00,44.25,45.80,45.514467876410004904,2039,42,92804.00,1071,52.53,1.75,0.80
27-February-2019,47.30,47.95,45.05,46.25,46.455272727272727272,2750,56,127752.00,1653,60.11,2.90,-1.05
26-February-2019,48.50,48.50,45.45,46.95,46.883916083916083916,2145,48,100566.00,1078,50.26,3.05,-1.55
25-February-2019,47.75,49.40,46.50,47.85,48.543551088777219430,4776,95,231844.00,2957,61.91,2.90,0.10
22-February-2019,43.00,45.00,43.00,44.95,44.603779732811990876,3069,53,136889.00,2358,76.83,2.00,1.95
21-February-2019,42.30,44.60,41.10,43.60,43.291195476575121163,2476,42,107189.00,1409,56.91,3.50,1.30
20-February-2019,43.10,43.85,42.65,43.05,43.065815324165029469,1018,18,43841.00,817,80.26,1.20,-0.05
19-February-2019,42.00,43.50,42.00,43.00,42.998447204968944099,1288,25,55382.00,833,64.67,1.50,1.00
