Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2-November-2020,20.00,20.00,19.25,19.75,19.544769874476987447,2390,20,46712.00,2090,87.45,0.75,-0.25
30-October-2020,22.95,22.95,15.65,19.70,19.737095222827829432,3119,28,61560.00,2765,88.65,7.30,-3.25
29-October-2020,22.45,22.45,19.20,19.50,19.606217616580310880,1930,16,37840.00,1400,72.54,3.25,-2.95
28-October-2020,19.60,20.00,19.50,19.85,19.749818181818181818,2750,13,54312.00,2675,97.27,0.50,0.25
27-October-2020,19.50,19.90,19.50,19.60,19.586363636363636363,2200,7,43090.00,2200,100.00,0.40,0.10
26-October-2020,19.50,19.95,19.00,19.15,19.448965517241379310,2900,18,56402.00,2800,96.55,0.95,-0.35
23-October-2020,19.60,19.90,19.50,19.50,19.620000000000000000,250,4,4905.00,250,100.00,0.40,-0.10
22-October-2020,19.50,20.00,19.50,19.90,19.901366353543979504,2342,9,46609.00,2342,100.00,0.50,0.40
21-October-2020,19.50,19.50,19.00,19.00,19.287958115183246073,1910,5,36840.00,1910,100.00,0.50,-0.50
20-October-2020,19.50,19.50,19.05,19.40,19.401824500434404865,2302,7,44663.00,2300,99.91,0.45,-0.10
19-October-2020,19.55,19.55,19.50,19.50,19.508000000000000000,250,2,4877.00,250,100.00,0.05,-0.05
16-October-2020,20.00,20.00,19.00,19.85,19.849673202614379084,765,5,15185.00,765,100.00,1.00,-0.15
15-October-2020,20.00,20.90,19.00,19.50,19.445440956651718983,1338,10,26018.00,1338,100.00,1.90,-0.50
14-October-2020,20.00,20.60,19.50,20.60,19.800000000000000000,350,5,6930.00,300,85.71,1.10,0.60
13-October-2020,20.00,20.00,19.00,19.50,19.547309833024118738,539,6,10536.00,339,62.89,1.00,-0.50
12-October-2020,19.90,19.90,19.50,19.50,19.501984126984126984,504,4,9829.00,504,100.00,0.40,-0.40
9-October-2020,18.50,20.60,18.40,19.50,19.355284552845528455,1230,10,23807.00,905,73.58,2.20,1.00
8-October-2020,17.15,18.90,17.15,17.20,18.760589318600368324,543,3,10187.00,540,99.45,1.75,0.05
7-October-2020,19.00,19.00,19.00,19.00,19.000000000000000000,200,1,3800.00,200,100.00,0.00,0.00
6-October-2020,19.50,19.50,18.25,18.65,18.864666666666666666,1500,13,28297.00,1400,93.33,1.25,-0.85
5-October-2020,17.10,19.00,17.10,19.00,18.997695852534562211,1302,6,24735.00,1101,84.56,1.90,1.90
1-October-2020,19.00,19.00,19.00,19.00,19.000000000000000000,127,2,2413.00,127,100.00,0.00,0.00
30-September-2020,18.90,18.90,18.70,18.70,18.702702702702702702,111,4,2076.00,105,94.59,0.20,-0.20
29-September-2020,18.05,18.50,18.05,18.50,18.158415841584158415,202,4,3668.00,152,75.25,0.45,0.45
28-September-2020,20.20,20.20,18.00,18.00,20.127450980392156862,204,4,4106.00,102,50.00,2.20,-2.20
25-September-2020,20.45,20.45,17.90,19.55,19.584761904761904761,525,5,10282.00,425,80.95,2.55,-0.90
24-September-2020,19.85,19.85,19.85,19.85,19.750000000000000000,4,3,79.00,2,50.00,0.00,0.00
23-September-2020,19.50,19.50,17.75,18.90,18.304938271604938271,810,6,14827.00,508,62.72,1.75,-0.60
22-September-2020,18.80,18.80,18.50,18.80,18.787878787878787878,165,4,3100.00,160,96.97,0.30,0.00
21-September-2020,17.15,19.90,17.10,17.15,19.483146067415730337,356,8,6936.00,252,70.79,2.80,0.00
18-September-2020,18.95,19.00,16.85,18.60,18.379953379953379953,429,14,7885.00,329,76.69,2.15,-0.35
17-September-2020,19.65,19.65,16.50,18.35,19.452574525745257452,369,9,7178.00,309,83.74,3.15,-1.30
16-September-2020,19.00,21.60,17.85,17.90,19.945147679324894514,2607,14,51997.00,2550,97.81,3.75,-1.10
15-September-2020,19.80,19.80,17.85,19.80,17.851648351648351648,2002,3,35739.00,2002,100.00,1.95,0.00
11-September-2020,19.00,19.80,19.00,19.80,19.085106382978723404,141,3,2691.00,141,100.00,0.80,0.80
10-September-2020,17.20,18.05,17.20,18.05,17.939130434782608695,115,2,2063.00,115,100.00,0.85,0.85
9-September-2020,19.00,19.00,19.00,19.00,19.000000000000000000,1127,6,21413.00,1000,88.73,0.00,0.00
8-September-2020,19.50,20.20,17.50,18.60,18.715090090090090090,3552,26,66476.00,2460,69.26,2.70,-0.90
7-September-2020,19.00,19.00,18.95,18.95,18.962085308056872037,422,8,8002.00,415,98.34,0.05,-0.05
4-September-2020,19.85,19.85,17.30,17.30,19.750000000000000000,52,2,1027.00,52,100.00,2.55,-2.55
3-September-2020,21.55,21.65,17.75,19.00,19.580393902303327027,8987,24,175969.00,2496,27.77,3.90,-2.55
2-September-2020,20.45,20.45,18.05,19.70,19.393220338983050847,295,6,5721.00,185,62.71,2.40,-0.75
1-September-2020,19.45,19.45,18.50,18.70,19.407350689127105666,653,8,12673.00,653,100.00,0.95,-0.75
31-August-2020,20.00,20.85,18.30,19.00,18.738440616500453309,4412,15,82674.00,2800,63.46,2.55,-1.00
28-August-2020,20.35,20.40,19.50,20.30,19.947272727272727272,2200,22,43884.00,2000,90.91,0.90,-0.05
27-August-2020,19.10,20.85,18.25,19.75,19.407840842598010532,3418,26,66336.00,2225,65.10,2.60,0.65
26-August-2020,17.75,19.40,17.75,19.15,18.939921392476137001,1781,12,33732.00,1776,99.72,1.65,1.40
25-August-2020,17.25,19.40,17.25,19.00,18.526788924847177274,2781,15,51523.00,900,32.36,2.15,1.75
24-August-2020,18.00,19.20,16.95,19.10,18.935611510791366906,2780,14,52641.00,1752,63.02,2.25,1.10
21-August-2020,19.00,19.05,17.40,18.65,18.756497175141242937,1770,12,33199.00,1520,85.88,1.65,-0.35
20-August-2020,19.20,19.20,17.65,19.15,18.343502824858757062,2655,10,48702.00,1543,58.12,1.55,-0.05
19-August-2020,19.95,19.95,17.25,19.45,19.483736059479553903,2152,12,41929.00,2152,100.00,2.70,-0.50
18-August-2020,21.40,21.40,17.55,18.65,18.231157045626417948,3967,27,72323.00,2909,73.33,3.85,-2.75
17-August-2020,17.20,19.75,17.20,19.50,18.029231324431613136,2771,11,49959.00,2703,97.55,2.55,2.30
14-August-2020,16.85,19.10,16.85,19.10,19.075845012366034624,1213,5,23139.00,1200,98.93,2.25,2.25
13-August-2020,19.45,19.45,16.75,18.65,17.529345372460496613,1772,17,31062.00,1000,56.43,2.70,-0.80
12-August-2020,19.55,19.55,17.40,18.60,17.565379825653798256,1606,9,28210.00,1606,100.00,2.15,-0.95
11-August-2020,20.05,20.05,17.60,17.80,19.502145922746781115,3961,4,77248.00,3461,87.38,2.45,-2.25
10-August-2020,19.10,19.40,19.10,19.20,19.168584070796460176,2260,10,43321.00,2100,92.92,0.30,0.10
7-August-2020,20.95,21.45,20.95,21.20,21.193898305084745762,5900,7,125044.00,5900,100.00,0.50,0.25
6-August-2020,21.40,21.40,19.70,20.50,20.006827603023652767,4101,8,82048.00,4100,99.98,1.70,-0.90
5-August-2020,19.50,20.40,18.55,20.40,20.113707165109034267,3210,5,64565.00,3210,100.00,1.85,0.90
4-August-2020,19.50,19.50,19.50,19.50,19.499865047233468286,3705,8,72247.00,3700,99.86,0.00,0.00
3-August-2020,19.95,20.50,19.95,20.50,20.428993288590604026,3725,4,76098.00,3725,100.00,0.55,0.55
31-July-2020,20.20,21.20,20.20,20.95,20.922651933701657458,181,4,3787.00,181,100.00,1.00,0.75
30-July-2020,20.20,20.20,20.20,20.20,20.200000000000000000,5000,4,101000.00,5000,100.00,0.00,0.00
29-July-2020,21.25,21.25,21.25,21.25,21.249754178957718780,1017,8,21611.00,1017,100.00,0.00,0.00
28-July-2020,22.35,22.35,22.35,22.35,22.349887133182844243,443,6,9901.00,440,99.32,0.00,0.00
27-July-2020,23.50,23.50,23.50,23.50,23.000000000000000000,1,1,23.00,1,100.00,0.00,0.00
23-July-2020,24.75,24.75,24.70,24.70,24.666666666666666666,6,2,148.00,5,83.33,0.05,-0.05
21-July-2020,24.00,24.00,24.00,24.00,24.000000000000000000,1,1,24.00,1,100.00,0.00,0.00
17-July-2020,21.95,22.95,21.95,22.95,22.000000000000000000,11,2,242.00,11,100.00,1.00,1.00
16-July-2020,21.95,21.95,21.95,21.95,21.900000000000000000,10,1,219.00,10,100.00,0.00,0.00
15-July-2020,22.25,22.25,20.75,22.00,20.767645221736414740,1601,10,33249.00,1591,99.38,1.50,-0.25
14-July-2020,22.15,22.45,21.05,21.80,21.621428571428571428,3220,14,69621.00,2235,69.41,1.40,-0.35
13-July-2020,22.50,22.50,21.20,22.15,21.645116279069767441,4300,7,93074.00,2300,53.49,1.30,-0.35
10-July-2020,22.45,22.45,20.90,22.30,22.138888888888888888,2268,8,50211.00,2015,88.84,1.55,-0.15
9-July-2020,21.30,22.20,21.30,21.95,21.703797468354430379,3555,10,77157.00,2115,59.49,0.90,0.65
8-July-2020,23.20,23.20,21.10,22.40,22.289977728285077951,2245,11,50041.00,2045,91.09,2.10,-0.80
7-July-2020,22.80,22.80,22.00,22.20,22.202376461712561297,5302,10,117717.00,5302,100.00,0.80,-0.60
6-July-2020,22.50,22.80,21.40,22.40,22.304050305159977806,5407,25,120598.00,4662,86.22,1.40,-0.10
3-July-2020,23.25,23.25,21.80,22.50,22.210422535211267605,3550,21,78847.00,2050,57.75,1.45,-0.75
2-July-2020,23.25,23.25,21.15,22.90,22.867487684729064039,2030,19,46421.00,2005,98.77,2.10,-0.35
1-July-2020,23.50,23.50,21.60,22.25,22.230521801286633309,2798,25,62201.00,2630,94.00,1.90,-1.25
30-June-2020,23.20,23.20,22.10,22.70,22.638095238095238095,525,15,11885.00,430,81.90,1.10,-0.50
29-June-2020,23.50,23.50,22.95,23.25,23.261858974358974358,3120,16,72577.00,3120,100.00,0.55,-0.25
26-June-2020,23.00,23.30,21.45,22.95,22.408027812895069532,3164,20,70899.00,2525,79.80,1.85,-0.05
25-June-2020,23.10,23.20,21.95,22.55,22.518272425249169435,9030,38,203340.00,7200,79.73,1.25,-0.55
24-June-2020,24.00,24.00,22.10,23.10,23.547272727272727272,2750,16,64755.00,2600,94.55,1.90,-0.90
23-June-2020,24.30,24.30,23.00,23.25,23.386445012787723785,7820,32,182882.00,7820,100.00,1.30,-1.05
22-June-2020,23.60,23.60,23.15,23.20,23.417391304347826086,5750,26,134650.00,5750,100.00,0.45,-0.40
19-June-2020,22.00,22.55,21.80,22.50,22.432423208191126279,2930,15,65727.00,2925,99.83,0.75,0.50
18-June-2020,21.00,21.50,20.75,21.50,21.078275199121120571,3641,18,76746.00,3641,100.00,0.75,0.50
17-June-2020,20.10,20.50,20.00,20.50,20.383725135623869801,2765,12,56361.00,2765,100.00,0.50,0.40
16-June-2020,20.00,20.00,19.00,19.85,19.782822085889570552,815,16,16123.00,800,98.16,1.00,-0.15
15-June-2020,19.20,19.90,19.20,19.75,19.609968847352024922,3210,20,62948.00,3210,100.00,0.70,0.55
12-June-2020,19.10,19.20,18.50,19.05,18.890349946977730646,4715,30,89068.00,4715,100.00,0.70,-0.05
11-June-2020,18.70,18.70,18.70,18.70,18.700000000000000000,50,2,935.00,50,100.00,0.00,0.00
10-June-2020,18.00,18.50,17.05,18.30,18.101345291479820627,2230,13,40366.00,1750,78.48,1.45,0.30
9-June-2020,18.00,18.00,17.80,17.90,17.889317889317889317,777,7,13900.00,776,99.87,0.20,-0.10
8-June-2020,17.55,17.55,17.20,17.40,17.386666666666666666,300,6,5216.00,300,100.00,0.35,-0.15
5-June-2020,16.75,16.75,16.75,16.75,16.700000000000000000,10,1,167.00,10,100.00,0.00,0.00
4-June-2020,16.50,16.50,15.95,16.05,16.021739130434782608,460,7,7370.00,460,100.00,0.55,-0.45
3-June-2020,16.25,16.25,16.00,16.25,16.083333333333333333,300,4,4825.00,300,100.00,0.25,0.00
2-June-2020,15.95,16.00,15.95,16.00,15.999026290165530671,1027,6,16431.00,1027,100.00,0.05,0.05
1-June-2020,15.70,15.70,15.70,15.70,15.666666666666666666,15,1,235.00,15,100.00,0.00,0.00
29-May-2020,15.50,15.50,15.50,15.50,15.500000000000000000,20,1,310.00,20,100.00,0.00,0.00
28-May-2020,15.25,15.25,15.25,15.25,15.240000000000000000,50,2,762.00,50,100.00,0.00,0.00
27-May-2020,15.00,15.00,15.00,15.00,15.000000000000000000,101,3,1515.00,101,100.00,0.00,0.00
26-May-2020,14.60,14.75,14.40,14.75,14.473107569721115537,1004,5,14531.00,1004,100.00,0.35,0.15
22-May-2020,14.50,14.50,14.50,14.50,14.500000000000000000,1000,2,14500.00,1000,100.00,0.00,0.00
21-May-2020,14.30,14.30,14.10,14.30,14.280000000000000000,50,3,714.00,50,100.00,0.20,0.00
20-May-2020,14.00,14.10,13.90,14.10,14.025806451612903225,155,3,2174.00,155,100.00,0.20,0.10
19-May-2020,13.85,13.85,13.85,13.85,13.850000000000000000,60,2,831.00,60,100.00,0.00,0.00
18-May-2020,13.50,13.64,13.25,13.64,13.312000000000000000,125,5,1664.00,125,100.00,0.39,0.14
15-May-2020,13.38,13.38,13.38,13.38,13.380000000000000000,150,1,2007.00,150,100.00,0.00,0.00
14-May-2020,13.05,13.12,12.64,13.12,12.722402159244264507,7410,21,94273.00,7410,100.00,0.48,0.07
13-May-2020,12.89,12.89,12.89,12.89,12.890000000000000000,100,1,1289.00,100,100.00,0.00,0.00
12-May-2020,12.64,12.64,12.64,12.64,12.640000000000000000,200,3,2528.00,200,100.00,0.00,0.00
11-May-2020,12.40,12.40,12.40,12.40,12.400000000000000000,200,2,2480.00,200,100.00,0.00,0.00
8-May-2020,12.15,12.18,12.15,12.18,12.165000000000000000,200,4,2433.00,200,100.00,0.03,0.03
7-May-2020,11.95,11.95,11.95,11.95,11.950000000000000000,100,1,1195.00,100,100.00,0.00,0.00
6-May-2020,11.75,11.75,11.75,11.75,11.750000000000000000,200,1,2350.00,200,100.00,0.00,0.00
5-May-2020,11.55,11.58,11.55,11.58,11.553846153846153846,260,3,3004.00,260,100.00,0.03,0.03
4-May-2020,11.35,11.37,11.35,11.37,11.349019607843137254,510,3,5788.00,510,100.00,0.02,0.02
30-April-2020,11.15,11.15,11.15,11.15,11.148571428571428571,350,3,3902.00,350,100.00,0.00,0.00
29-April-2020,10.95,10.95,10.95,10.95,10.940000000000000000,50,1,547.00,50,100.00,0.00,0.00
28-April-2020,11.15,11.15,11.15,11.15,11.111111111111111111,9,1,100.00,9,100.00,0.00,0.00
27-April-2020,11.35,11.35,11.35,11.35,11.350000000000000000,220,4,2497.00,220,100.00,0.00,0.00
24-April-2020,11.90,11.90,11.90,11.90,11.896774193548387096,155,4,1844.00,155,100.00,0.00,0.00
23-April-2020,12.50,12.50,12.50,12.50,12.495145631067961165,103,3,1287.00,103,100.00,0.00,0.00
22-April-2020,13.15,13.15,13.15,13.15,13.146118721461187214,219,4,2879.00,219,100.00,0.00,0.00
21-April-2020,13.80,13.80,13.80,13.80,13.500000000000000000,2,1,27.00,2,100.00,0.00,0.00
20-April-2020,14.50,14.50,14.50,14.50,14.500000000000000000,150,2,2175.00,150,100.00,0.00,0.00
17-April-2020,15.50,16.50,15.25,15.25,15.700099304865938430,1007,16,15810.00,1007,100.00,1.25,-0.25
16-April-2020,16.05,16.05,16.05,16.05,16.049504950495049504,101,2,1621.00,101,100.00,0.00,0.00
15-April-2020,16.30,18.00,16.30,16.85,16.774330042313117066,709,8,11893.00,709,100.00,1.70,0.55
13-April-2020,17.15,18.10,17.15,17.15,17.182857142857142857,525,6,9021.00,525,100.00,0.95,0.00
8-April-2020,19.50,19.50,18.05,18.05,19.463414634146341463,205,2,3990.00,205,100.00,1.45,-1.45
7-April-2020,21.00,21.00,19.00,19.00,19.083333333333333333,120,4,2290.00,120,100.00,2.00,-2.00
3-April-2020,21.50,21.50,19.95,20.00,20.099173553719008264,121,7,2432.00,121,100.00,1.55,-1.50
1-April-2020,20.95,20.95,20.95,20.95,20.900000000000000000,10,1,209.00,10,100.00,0.00,0.00
31-March-2020,22.00,22.00,20.95,20.95,21.064000000000000000,125,4,2633.00,125,100.00,1.05,-1.05
30-March-2020,21.00,21.00,21.00,21.00,21.000000000000000000,70,4,1470.00,70,100.00,0.00,0.00
27-March-2020,21.10,21.10,21.00,21.00,21.052023121387283236,865,7,18210.00,865,100.00,0.10,-0.10
26-March-2020,21.10,21.10,21.10,21.10,21.094736842105263157,95,3,2004.00,95,100.00,0.00,0.00
25-March-2020,21.20,21.20,20.15,21.10,20.591891891891891891,370,6,7619.00,370,100.00,1.05,-0.10
24-March-2020,21.20,21.20,21.20,21.20,21.190476190476190476,21,1,445.00,21,100.00,0.00,0.00
23-March-2020,22.70,22.70,20.60,21.00,20.941463414634146341,410,7,8586.00,400,97.56,2.10,-1.70
20-March-2020,20.95,21.65,20.65,21.65,21.111723807240469911,4171,26,88057.00,3447,82.64,1.00,0.70
19-March-2020,20.95,20.95,19.55,20.65,19.986937590711175616,3445,55,68855.00,3435,99.71,1.40,-0.30
18-March-2020,20.90,20.90,20.20,20.45,20.501950318209813180,4871,65,99865.00,4662,95.71,0.70,-0.45
17-March-2020,20.60,20.65,20.30,20.65,20.482352941176470588,1700,12,34820.00,1700,100.00,0.35,0.05
16-March-2020,20.40,20.50,20.05,20.10,20.231796502384737678,3145,39,63629.00,3145,100.00,0.45,-0.30
13-March-2020,20.10,20.10,19.50,20.05,19.617666666666666666,3000,16,58853.00,2842,94.73,0.60,-0.05
12-March-2020,20.20,20.20,19.10,19.15,19.315846403461330448,1849,9,35715.00,1844,99.73,1.10,-1.05
11-March-2020,19.25,19.25,17.50,19.25,18.931176875430144528,2906,23,55014.00,2100,72.26,1.75,0.00
9-March-2020,19.10,19.55,18.20,18.35,18.487573099415204678,2736,28,50582.00,2736,100.00,1.35,-0.75
6-March-2020,19.20,19.25,18.60,18.65,18.990188679245283018,1325,14,25162.00,1175,88.68,0.65,-0.55
5-March-2020,20.20,20.20,19.15,19.20,19.453772582359192348,941,16,18306.00,904,96.07,1.05,-1.00
4-March-2020,20.05,20.05,19.00,19.25,19.218732153055396916,1751,10,33652.00,1751,100.00,1.05,-0.80
3-March-2020,18.50,19.50,18.50,19.10,18.885161290322580645,775,21,14636.00,775,100.00,1.00,0.60
2-March-2020,19.70,19.70,18.00,19.00,18.427572427572427572,1001,19,18446.00,1001,100.00,1.70,-0.70
28-February-2020,18.30,18.90,18.30,18.80,18.587804878048780487,410,10,7621.00,410,100.00,0.60,0.50
27-February-2020,19.85,19.85,18.10,19.20,19.421739130434782608,690,13,13401.00,690,100.00,1.75,-0.65
26-February-2020,18.30,19.45,18.10,18.95,18.777500000000000000,2400,13,45066.00,2400,100.00,1.35,0.65
25-February-2020,17.55,19.05,17.55,18.80,18.552941176470588235,1360,23,25232.00,1360,100.00,1.50,1.25
24-February-2020,19.10,19.10,17.90,18.45,18.200647249190938511,1545,19,28120.00,1545,100.00,1.20,-0.65
20-February-2020,18.50,18.80,18.20,18.45,18.449640287769784172,2224,15,41032.00,2224,100.00,0.60,-0.05
19-February-2020,17.90,18.25,17.90,17.95,17.961970613656006914,1157,11,20782.00,1157,100.00,0.35,0.05
18-February-2020,17.50,17.50,17.40,17.50,17.435244161358811040,471,11,8212.00,471,100.00,0.10,0.00
17-February-2020,17.50,17.50,17.30,17.30,17.301288404360753221,1009,4,17457.00,1009,100.00,0.20,-0.20
14-February-2020,17.60,17.60,17.00,17.30,17.273972602739726027,876,11,15132.00,876,100.00,0.60,-0.30
13-February-2020,17.80,17.80,16.90,17.20,17.508910891089108910,2525,12,44210.00,2525,100.00,0.90,-0.60
12-February-2020,17.30,17.30,16.60,17.05,17.217170111287758346,3145,13,54148.00,3145,100.00,0.70,-0.25
11-February-2020,16.50,16.50,16.30,16.50,16.438454627133872416,1113,18,18296.00,1113,100.00,0.20,0.00
10-February-2020,16.20,17.00,16.20,16.50,16.442371020856201975,911,7,14979.00,911,100.00,0.80,0.30
7-February-2020,16.20,16.20,16.20,16.20,16.200000000000000000,300,8,4860.00,300,100.00,0.00,0.00
6-February-2020,16.10,16.10,16.10,16.10,16.096153846153846153,208,10,3348.00,208,100.00,0.00,0.00
5-February-2020,15.90,16.00,15.90,16.00,15.909090909090909090,550,9,8750.00,550,100.00,0.10,0.10
4-February-2020,16.20,17.00,15.80,15.80,16.057471264367816091,435,6,6985.00,435,100.00,1.20,-0.40
3-February-2020,16.70,16.75,16.50,16.50,16.592592592592592592,1323,21,21952.00,1323,100.00,0.25,-0.20
1-February-2020,16.85,17.00,16.50,16.70,16.678304239401496259,2807,73,46816.00,2807,100.00,0.50,-0.15
31-January-2020,17.00,17.00,16.60,16.85,16.759922346850733390,4636,30,77699.00,4636,100.00,0.40,-0.15
30-January-2020,17.00,17.00,16.60,16.65,16.761025641025641025,975,18,16342.00,975,100.00,0.40,-0.35
29-January-2020,17.00,17.00,16.90,17.00,16.999528524280999528,2121,15,36056.00,2121,100.00,0.10,0.00
28-January-2020,17.00,17.00,16.60,16.90,16.875471698113207547,265,17,4472.00,265,100.00,0.40,-0.10
27-January-2020,16.95,17.00,16.95,17.00,16.975679542203147353,699,10,11866.00,699,100.00,0.05,0.05
24-January-2020,17.00,17.00,17.00,17.00,17.000000000000000000,31,4,527.00,31,100.00,0.00,0.00
23-January-2020,16.90,16.90,16.00,16.90,16.379234972677595628,915,13,14987.00,915,100.00,0.90,0.00
22-January-2020,17.25,17.25,16.50,16.80,16.924937965260545905,1612,57,27283.00,1612,100.00,0.75,-0.45
21-January-2020,17.20,17.20,17.00,17.10,17.083499005964214711,503,30,8593.00,503,100.00,0.20,-0.10
20-January-2020,17.30,17.30,17.30,17.30,17.300000000000000000,300,6,5190.00,300,100.00,0.00,0.00
17-January-2020,17.20,17.50,17.00,17.20,17.219974309569685292,3114,58,53623.00,3114,100.00,0.50,0.00
16-January-2020,17.50,17.50,16.45,17.20,17.091512915129151291,1355,27,23159.00,1355,100.00,1.05,-0.30
15-January-2020,17.30,17.30,17.20,17.30,17.290786136939983093,1183,12,20455.00,1183,100.00,0.10,0.00
14-January-2020,17.50,17.50,17.50,17.50,17.500000000000000000,110,2,1925.00,110,100.00,0.00,0.00
13-January-2020,17.50,17.50,17.20,17.30,17.279742765273311897,311,8,5374.00,311,100.00,0.30,-0.20
10-January-2020,17.40,17.50,17.00,17.30,17.268349002144153059,6063,23,104698.00,6063,100.00,0.50,-0.10
9-January-2020,17.50,17.50,16.25,17.05,17.191513761467889908,872,22,14991.00,872,100.00,1.25,-0.45
8-January-2020,17.50,17.50,16.65,17.10,16.942253521126760563,710,14,12029.00,710,100.00,0.85,-0.40
7-January-2020,17.50,17.50,17.50,17.50,17.500000000000000000,2054,13,35945.00,2054,100.00,0.00,0.00
6-January-2020,17.00,17.50,17.00,17.50,17.277831558567279767,1033,11,17848.00,1033,100.00,0.50,0.50
3-January-2020,16.45,17.35,16.45,17.35,16.895238095238095238,210,4,3548.00,210,100.00,0.90,0.90
2-January-2020,17.40,17.40,17.20,17.30,17.315948963317384370,6270,14,108571.00,6270,100.00,0.20,-0.10
1-January-2020,17.30,17.75,17.25,17.35,17.475815217391304347,11040,54,192933.00,11040,100.00,0.50,0.05
31-December-2019,17.40,17.40,17.20,17.40,17.377049180327868852,1525,19,26500.00,1525,100.00,0.20,0.00
30-December-2019,16.95,17.50,16.95,17.50,17.499001996007984031,6513,14,113971.00,6513,100.00,0.55,0.55
27-December-2019,17.75,17.75,17.75,17.75,17.750000000000000000,100,2,1775.00,100,100.00,0.00,0.00
26-December-2019,17.70,18.00,17.50,17.80,17.699085330554590714,17274,37,305734.00,17274,100.00,0.50,0.10
24-December-2019,17.50,17.60,17.00,17.60,17.561678321678321678,7150,14,125566.00,7150,100.00,0.60,0.10
23-December-2019,17.85,17.85,17.00,17.65,17.611224489795918367,4900,14,86295.00,4900,100.00,0.85,-0.20
20-December-2019,17.75,17.95,17.50,17.85,17.761565836298932384,9835,17,174685.00,9835,100.00,0.45,0.10
19-December-2019,17.50,17.75,17.50,17.75,17.503333333333333333,600,3,10502.00,600,100.00,0.25,0.25
18-December-2019,17.90,17.90,17.90,17.90,17.900000000000000000,700,3,12530.00,700,100.00,0.00,0.00
17-December-2019,18.00,18.00,17.90,17.95,17.963896848137535816,1745,6,31347.00,1745,100.00,0.10,-0.05
16-December-2019,18.00,18.15,17.70,17.70,17.799617712647339917,3139,13,55873.00,3139,100.00,0.45,-0.30
13-December-2019,17.80,17.85,16.30,17.50,17.559183673469387755,245,5,4302.00,245,100.00,1.55,-0.30
12-December-2019,17.00,17.40,16.10,17.15,17.157364443855230014,7543,72,129418.00,7543,100.00,1.30,0.15
11-December-2019,16.50,16.90,16.05,16.90,16.585836231425861523,3163,28,52461.00,3163,100.00,0.85,0.40
10-December-2019,16.50,16.90,16.35,16.85,16.551271534044298605,1219,15,20176.00,1219,100.00,0.55,0.35
9-December-2019,17.00,17.00,15.65,16.35,16.315548780487804878,656,11,10703.00,656,100.00,1.35,-0.65
6-December-2019,16.00,16.60,15.80,16.35,16.300189393939393939,1056,16,17213.00,1056,100.00,0.80,0.35
5-December-2019,17.10,17.10,15.85,16.60,16.017440049828713796,3211,14,51432.00,3211,100.00,1.25,-0.50
4-December-2019,17.00,17.00,15.45,16.65,16.087310395856455789,5406,37,86968.00,5406,100.00,1.55,-0.35
3-December-2019,16.20,16.45,16.00,16.20,16.125356125356125356,351,8,5660.00,351,100.00,0.45,0.00
2-December-2019,16.90,16.90,15.40,16.00,16.010625000000000000,1600,17,25617.00,1600,100.00,1.50,-0.90
29-November-2019,17.56,17.56,15.91,16.12,16.079634464751958224,1532,19,24634.00,1532,100.00,1.65,-1.44
28-November-2019,17.19,17.19,15.92,16.74,16.275540641312453392,2682,21,43651.00,2682,100.00,1.27,-0.45
27-November-2019,16.50,16.81,15.21,16.74,16.000280406589554854,14265,37,228244.00,14265,100.00,1.60,0.24
26-November-2019,15.90,16.25,14.75,16.01,15.850996376811594202,6624,38,104997.00,6624,100.00,1.50,0.11
25-November-2019,16.30,16.30,15.25,15.50,15.477085781433607520,8510,26,131710.00,8510,100.00,1.05,-0.80
22-November-2019,16.40,16.40,15.75,16.05,16.084010840108401084,1476,16,23740.00,1476,100.00,0.65,-0.35
21-November-2019,15.90,16.00,15.45,15.95,15.806870229007633587,2620,19,41414.00,2620,100.00,0.55,0.05
20-November-2019,15.70,15.80,15.40,15.50,15.591034482758620689,1450,11,22607.00,1450,100.00,0.40,-0.20
19-November-2019,15.10,15.45,14.95,15.35,15.153685467024768725,3351,11,50780.00,2851,85.08,0.50,0.25
18-November-2019,14.60,14.90,14.50,14.90,14.716521739130434782,6325,41,93082.00,2348,37.12,0.40,0.30
15-November-2019,14.89,14.89,14.40,14.60,14.596914822266934942,1491,17,21764.00,1491,100.00,0.49,-0.29
14-November-2019,14.15,14.20,13.90,14.20,14.036111111111111111,1800,4,25265.00,1800,100.00,0.30,0.05
13-November-2019,13.15,13.80,12.80,13.71,13.693090909090909090,2750,23,37656.00,2460,89.45,1.00,0.56
11-November-2019,13.10,13.15,13.10,13.15,13.126795752654590880,1601,18,21016.00,1601,100.00,0.05,0.05
8-November-2019,12.77,12.77,12.40,12.53,12.625686059275521405,10021,25,126522.00,9901,98.80,0.37,-0.24
7-November-2019,12.29,12.29,12.17,12.17,12.194444444444444444,360,4,4390.00,360,100.00,0.12,-0.12
6-November-2019,11.60,11.71,11.60,11.71,11.668344870988042794,3178,12,37082.00,3024,95.15,0.11,0.11
5-November-2019,10.17,11.17,10.17,11.16,10.910170749814402375,4041,16,44088.00,2041,50.51,1.00,0.99
4-November-2019,10.40,10.66,10.40,10.64,10.632803412175261729,5158,22,54844.00,4456,86.39,0.26,0.24
